ix,mw,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66
370,109,-0.140789115,-0.30172762,-1.149513117,0.418994468,-0.24859672,-0.132498462,-0.617104498,-1.122673153,-0.651628305,-0.225411742,0.294196996,-0.057671993,-0.470868524,-0.827312814,-0.854276307,0.673390278,-0.125181038,-0.542040915,-1.585091731,-0.894827896,-0.009606629,-1.591811689,-0.766762381,-0.425784766,-0.774346731,0.06610707,-0.009291283,-0.823759675,-0.60945213,-1.182696821,0.659323673,-0.80238375,-0.879096254,-0.595622747,-1.641439168,-1.344569171,-0.924302736,-1.504559658,-0.547903111,0.027456711,-0.293576975,0.416184529,0.9680805,-0.059906897,-0.933118601,-0.828853719,-0.909397887,0.065386269,-0.106254765,-1.402626493,-0.208572949,-0.742858717,-1.060781495,-0.502865279,-0.8733229,0.167853676,0.33072309,-1.187332899,0.13734229,-1.244728297,0.477446842,0.504420804,1.163704903,-1.140819737,-0.578683869,-0.128597305
371,109.5,-0.388522267,-0.360094346,-0.957314135,0.264657097,-0.294225553,-0.265030568,-0.756135006,-1.368950978,-0.879992667,-0.376163755,0.272542544,-0.464221862,-0.314053815,-0.860605277,-0.98447847,0.697999529,-0.136790642,-0.604047909,-1.904269325,-1.240059798,0.04760793,-1.693470146,-0.666811079,-0.480913995,-0.889043175,-0.026944569,-0.148873545,-1.164848105,-0.683239413,-1.487063666,-0.183063233,-0.895304752,-1.220738464,-0.845515504,-1.838165116,-1.482547926,-1.109062044,-1.923940186,-0.703192263,0.03598362,-0.475090673,0.251520141,0.579234131,-0.558323101,-1.314432554,-1.148611141,-0.960283004,0.155262438,-0.403489541,-1.725888031,-0.337779264,-1.005234462,-1.236574608,-0.669887005,-1.099616396,0.159289551,-0.203936065,-1.174433472,0.142840844,-1.358860872,1.154346985,0.443313827,0.98325347,-1.442216034,-0.615265306,-0.120139945
372,109.9,-0.607212376,-0.414958688,-0.933005424,0.162151765,-0.315941773,-0.44910974,-0.850099379,-1.729004959,-1.257492107,-0.594326781,0.214299234,-0.964454974,-0.205915227,-0.858187967,-1.014770954,0.573658453,-0.181990426,-0.67396965,-2.121023906,-1.712705183,0.190127988,-1.796459137,-0.634886528,-0.533058602,-1.050959189,-0.065809,-0.384450461,-1.456865541,-0.876239611,-1.905941676,-0.649274955,-1.02871752,-1.550696176,-1.12181956,-2.165255498,-1.843636534,-1.432187834,-2.191782993,-0.853834572,-0.054232047,-0.65386143,0.030414042,-0.144724213,-1.123942453,-1.704258342,-1.421257677,-1.026982667,0.078467606,-0.883451848,-2.029793813,-0.833647243,-0.999639177,-1.440689146,-0.788997497,-1.313215598,0.08192684,-0.23109245,-0.922323037,0.120941934,-1.526605599,1.902946354,0.261152321,0.575948163,-1.733335169,-0.757968282,-0.283282888
373,110.3,-0.784478637,-0.513997378,-1.290369575,0.016295951,-0.378244509,-0.731828785,-0.94580377,-2.079787898,-1.67194458,-0.842628638,0.144023304,-1.38804237,-0.352267427,-0.958223869,-1.110637582,0.361405555,-0.337035254,-0.765749805,-2.362037929,-2.045581894,0.160409937,-1.981123997,-0.783109423,-0.583227114,-1.300493678,-0.124219238,-0.755757039,-1.652886957,-1.19210016,-2.257975662,-1.02250433,-1.239527967,-1.82197269,-1.414053824,-2.493239744,-2.356977195,-1.814389484,-2.580348053,-0.98964971,-0.272221028,-0.886670549,-0.311346142,-1.005830929,-1.656859465,-1.845306829,-1.730755233,-1.147722818,-0.044021998,-1.349218674,-2.090498527,-1.395365189,-0.721680281,-1.657734019,-0.761127248,-1.506553984,-0.095401444,0.284050218,-0.730954883,0.016344676,-1.702504274,1.642352692,-0.094320437,0.051773226,-2.082528839,-1.028520525,-0.489268391
374,110.7,-0.936746921,-0.678487349,-1.988740505,-0.269279424,-0.594876395,-1.16671859,-1.041989087,-2.302015458,-1.989540862,-0.999601592,0.153610043,-1.597933788,-0.812481983,-1.110426782,-1.329734053,0.116928677,-0.513870234,-0.916372259,-2.71251841,-2.245508549,-0.233272679,-2.151383991,-1.110042638,-0.755855837,-1.615253488,-0.244702618,-1.24054298,-1.773642905,-1.561828635,-2.524173227,-1.478276043,-1.523186434,-2.163264521,-2.022049677,-2.74101655,-2.816793233,-2.010379753,-2.850058758,-1.197397406,-0.615575952,-1.111822696,-0.743994918,-1.851114291,-2.01913906,-1.654349879,-2.05465194,-1.346588892,-0.373865319,-1.452768247,-1.944509097,-1.680740826,-0.494536226,-1.907956429,-0.679158528,-1.69580823,-0.283680046,0.969381488,-0.957549787,-0.201864094,-1.795892056,0.350974406,-0.612101943,-0.473602309,-2.129289425,-1.36813794,-0.710244826
375,111.2,-1.207798404,-0.937045633,-2.685718158,-0.609230659,-0.976162859,-1.826310928,-1.13386712,-2.329380022,-2.143048319,-1.053344438,0.211500501,-1.582740922,-1.371033429,-1.195806917,-1.54459455,-0.188446247,-0.749381993,-1.144235934,-3.00797167,-2.281288384,-0.852530901,-2.250171173,-1.511554899,-1.068472709,-1.959533669,-0.416716508,-1.681074407,-1.841144296,-1.91964833,-2.655005748,-1.989110273,-1.78046361,-2.449036139,-2.770885391,-2.818506606,-3.125522487,-1.996787093,-2.920511593,-1.474217224,-0.899277736,-1.26529048,-1.191219403,-2.579280675,-2.06053548,-2.716508256,-2.343668737,-1.59745503,-0.854561132,-1.327965716,-1.674858001,-1.751593418,-0.614400376,-2.223197969,-0.628973671,-1.811300031,-0.473623593,1.02314317,-1.589465026,-0.492785068,-1.777161762,-1.039277331,-1.149426749,-0.919780644,-1.888105784,-1.632752834,-0.948529132
376,111.6,-1.452725617,-1.213840036,-2.922009217,-0.874402981,-1.426402637,-2.476341767,-1.250360765,-2.185304005,-2.103324144,-1.130196982,0.017011482,-1.396438933,-1.799229105,-1.192751764,-1.60628723,-0.616823326,-1.062422741,-1.371100317,-3.103575725,-2.085632689,-1.490700624,-2.325745701,-1.82716011,-1.442000129,-2.315404116,-0.648516939,-2.052311213,-1.862436566,-2.194109474,-2.59744116,-2.460424812,-1.805573332,-2.556166671,-2.468794865,-2.681786774,-3.276065471,-1.825803931,-2.804241411,-1.654777115,-1.059865388,-1.281153552,-1.601503077,-3.048252653,-1.824892362,-3.099624901,-2.520096773,-1.83397607,-1.291774495,-1.394756045,-1.323372041,-1.697491959,-1.074025438,-2.560917497,-0.560381765,-1.808367725,-0.676457791,0.113841522,-1.135044957,-0.829093724,-1.640461401,-1.825610691,-1.594127458,-1.277669909,-1.625998798,-2.034097349,-1.196569602
377,112,-1.419287304,-1.482111693,-2.853910236,-1.091674777,-1.832022333,-2.918769592,-1.424523854,-1.939626634,-1.932663987,-1.23827266,-0.312500183,-1.037353664,-2.044712395,-1.119593053,-1.548641458,-1.099999593,-1.369057349,-1.546423365,-3.035045131,-1.710693217,-1.99931722,-2.382449041,-1.946803159,-1.769872237,-2.676527582,-0.95173344,-2.456300567,-1.832839119,-2.353563766,-2.435575064,-2.622418383,-1.624152941,-2.546498822,-1.079782563,-2.348219608,-3.23629291,-1.658767148,-2.711704837,-1.637956397,-1.22881794,-1.152893354,-1.915658304,-3.193532877,-1.457269344,-0.308277672,-2.529319233,-1.98073847,-1.596201071,-1.807959831,-0.94153375,-1.316951207,-1.507526316,-2.793398405,-0.424802987,-1.700788834,-0.870625847,-0.902691479,0.41415841,-1.219720017,-1.392592423,-2.336934248,-1.997191335,-1.596860974,-1.653476223,-2.264722521,-1.375573011
378,112.5,-1.310320383,-1.641193445,-2.752974245,-1.221262123,-2.062698226,-3.18743761,-1.647333733,-1.615416938,-1.703852878,-1.215079347,-0.771364725,-0.521634989,-2.160607159,-0.9397131,-1.535477702,-1.547934993,-1.582668807,-1.612089076,-2.927391572,-1.404273264,-2.27942048,-2.363304242,-1.892798244,-1.995418526,-3.013701326,-1.298450782,-2.809680368,-1.734566157,-2.396767958,-2.175408527,-2.466682536,-1.35933986,-2.498076521,0.383883672,-1.905164463,-3.029934371,-1.668257249,-2.746837741,-1.47676122,-1.496353298,-0.974067185,-2.092212839,-3.1343438,-1.012848303,2.744173165,-2.39359665,-1.986090381,-1.846556222,-2.34646409,-0.563706609,-0.501661192,-1.633997273,-2.859549624,-0.273328293,-1.491165249,-1.05748547,-1.194270064,1.999921648,-1.587986407,-1.121817565,-2.842660634,-2.42410881,-1.863466632,-1.917988992,-2.111782261,-1.450221347
379,112.9,-1.122949407,-1.619091829,-2.486006039,-1.263920096,-1.999837873,-3.39155234,-1.852297308,-1.237436556,-1.45703177,-1.042524008,-1.179316348,0.017679284,-2.168580261,-0.630448289,-1.581080391,-1.885361315,-1.691293706,-1.608315311,-2.844723602,-1.435413184,-2.369140039,-2.224638475,-1.724556614,-2.094996592,-3.262098863,-1.613704745,-2.980556453,-1.557814824,-2.252883696,-1.887078093,-2.09131052,-1.144454949,-2.35276234,0.895089939,-1.493187264,-2.745614111,-1.691682756,-2.755461084,-1.326245257,-1.79889384,-0.811261524,-2.143919609,-3.021127234,-0.54891337,3.02827983,-2.168982537,-1.856349917,-2.012800148,-2.628794907,-0.225274303,0.46897659,-1.639669182,-2.876582583,-0.172833625,-1.185420202,-1.283106502,-1.238055241,3.480371486,-1.859605657,-0.9124455,-2.801452476,-2.827263975,-2.005308345,-2.072278072,-1.750156147,-1.35745395
380,113.3,-1.010452303,-1.704307271,-1.911539984,-1.063588769,-1.677350001,-3.476545198,-1.957519129,-0.926469698,-1.245185761,-0.870061668,-1.447615682,0.411136822,-2.14713476,-0.318901552,-1.551277442,-2.08726812,-1.700753181,-1.566949285,-2.717750018,-1.648134548,-2.411364752,-2.002912583,-1.409595443,-2.091673747,-3.395961302,-1.762635846,-2.946661442,-1.378686102,-1.891208216,-1.617272884,-1.622163874,-0.94911918,-2.196326195,0.273663696,-1.19645795,-2.478771749,-1.589559487,-2.611667573,-1.333387991,-1.828433512,-0.711420655,-2.067378122,-2.860499189,-0.135149411,0.704292916,-1.888689528,-1.681788509,-1.991083511,-2.525720721,0.029215621,1.12381321,-1.726450197,-2.812067366,-0.138299886,-0.80470068,-1.457026277,-1.262523515,4.232356235,-1.934024766,-0.747504997,-2.17552401,-3.183046068,-2.007663129,-1.840235132,-1.465900478,-1.179605211
381,113.7,-0.968329633,-1.588751678,-1.324951892,-0.743325829,-1.314819877,-3.344143254,-1.907579953,-0.765607606,-1.03698215,-0.658686085,-1.633681272,0.45363493,-1.995718528,-0.028474226,-1.31416011,-2.27501095,-1.699526205,-1.414580856,-2.56671592,-1.73999779,-2.411074319,-1.879015707,-0.937921931,-1.947994006,-3.435640746,-1.724022786,-2.739768503,-1.177479579,-1.404709515,-1.400858014,-1.162300126,-0.700669795,-1.905845921,-0.657690204,-1.01538827,-2.329456679,-1.482038644,-2.488446636,-1.23085806,-1.388654896,-0.671433015,-1.904062283,-2.505805596,0.19505804,-1.57941475,-1.643534991,-1.546811398,-1.748678649,-2.43043077,0.173895118,1.234733304,-1.760385206,-2.685894322,-0.069641959,-0.537021618,-1.551194552,-1.247605332,3.76130881,-1.880657991,-0.606949489,-1.558332723,-3.383772055,-1.928973166,-1.383525293,-1.341765254,-1.008773361
382,114.2,-0.857725306,-1.214256841,-0.868211263,-0.320587923,-1.049574732,-3.051942656,-1.68930007,-0.74049504,-0.811757864,-0.421131685,-1.726509819,0.192189819,-1.642122434,0.564808155,-0.989898548,-2.512844163,-1.623649278,-1.25867629,-2.461179976,-1.537087767,-2.254899571,-1.876487721,-0.481110514,-1.610902039,-3.392242253,-1.597420936,-2.489082554,-1.024993826,-0.950320986,-1.2278581,-0.729687765,-0.54245686,-1.658467121,-1.190082312,-0.945084211,-2.26876426,-1.436111589,-2.592800635,-0.991778197,-0.805340858,-0.638627968,-1.622638428,-1.889986724,0.520604326,-2.102048545,-1.529715206,-1.446155708,-1.434956225,-2.443143437,0.239879295,0.921190862,-1.637403354,-2.434912025,0.023112087,-0.494355882,-1.561728184,-1.19905463,2.047683919,-1.748818742,-0.497193088,-1.528045755,-3.42935158,-1.738092525,-1.140144268,-1.210444789,-0.794594217
383,114.6,-0.74895175,-0.65319475,-0.506694709,0.21467599,-0.892230952,-2.758166431,-1.403110381,-0.632613802,-0.609718447,-0.219958218,-1.666972365,-0.240483346,-1.251361453,1.186441847,-0.777955738,-2.618363936,-1.331724875,-1.162021994,-2.395905517,-1.43323514,-1.970830409,-1.915540723,-0.214469004,-1.119805065,-3.254898189,-1.461200209,-2.309083913,-0.930309904,-0.683446929,-1.037306768,-0.390630344,-0.625842082,-1.597254483,-1.329282447,-0.930266272,-2.188123734,-1.452400691,-2.692096258,-0.734689344,-0.284409651,-0.596063079,-1.280521401,-1.22712049,0.736496824,-1.773951635,-1.328592165,-1.345724496,-1.182199684,-2.39428495,0.260140166,0.412288114,-1.337356042,-2.120447359,0.135281598,-0.810912336,-1.492642046,-1.047892194,0.029129311,-1.549934632,-0.342007617,-2.137159758,-3.302459234,-1.343830165,-1.02426215,-0.951357826,-0.549363992
384,115.1,-0.629192701,-0.117464617,-0.229609432,0.880345882,-0.776754055,-2.542998186,-1.192004539,-0.368125288,-0.439709624,-0.080122041,-1.4712977,-0.65509406,-0.915644255,1.384816244,-0.655070107,-2.380375224,-0.959861476,-1.096360776,-2.285313215,-1.452039437,-1.584938775,-1.864772988,-0.14954661,-0.59237482,-3.057549284,-1.257915275,-2.237031983,-0.866296211,-0.524820846,-0.819306576,-0.236739406,-0.776886902,-1.707837882,-1.313130137,-0.804701714,-2.051834196,-1.457759101,-2.729277284,-0.532043529,0.196208368,-0.577541582,-0.966960735,-0.772371609,0.863543301,-1.787215252,-1.063889437,-1.202593585,-0.971659682,-2.272789829,0.289445393,-0.11031396,-0.993502446,-1.900901118,0.290029852,-0.953299665,-1.343523614,-0.76790631,-1.000533548,-1.353785657,-0.099595628,-2.782130258,-3.107203104,-0.691568707,-1.106363278,-0.709157739,-0.376793185
385,115.5,-0.508074934,0.12540866,-0.044033858,1.54032894,-0.731245414,-2.332203963,-1.163015473,-0.11849564,-0.272905863,-0.006424236,-1.230492525,-0.827687829,-0.725368619,1.210736113,-0.509264352,-1.83483784,-0.610022052,-1.016290431,-2.076581209,-1.497744736,-1.251812056,-2.007609459,-0.202024279,-0.16986925,-2.859001776,-1.04857486,-2.239055387,-0.825662643,-0.417715389,-0.646615779,-0.246936921,-0.862699459,-1.868094617,-1.224328648,-0.491467979,-1.887835487,-1.441372921,-2.712344637,-0.458323659,0.587821903,-0.594003587,-0.772165906,-0.64598849,0.955752497,-1.916366707,-0.77417885,-1.054706768,-0.827241183,-2.138855829,0.387985549,-0.472014387,-0.771346133,-1.703062681,0.526217528,-0.376990556,-1.127011669,-0.506125903,-0.881323309,-1.214247079,0.226255328,-2.786393062,-2.77615863,-0.099650359,-1.154358163,-0.604276473,-0.294517021
386,115.9,-0.485262815,0.146530308,0.023229309,2.063054651,-0.794861826,-2.056872916,-1.191391455,-0.024000541,-0.142235286,0.049512405,-1.042322092,-0.6557886,-0.614153073,1.107522844,-0.365267353,-1.253916799,-0.379452515,-0.908328368,-1.828650972,-1.480334017,-1.004159098,-1.918030774,-0.289003679,0.054615068,-2.67638179,-0.840028656,-2.236818273,-0.742415741,-0.374212199,-0.551035975,-0.32727029,-0.842355265,-1.909599013,-1.184239774,-0.171257009,-1.788114279,-1.59181866,-2.668993973,-0.356268702,0.692204253,-0.581416309,-0.61039192,-0.805321539,1.165371354,-1.949355027,-0.513187304,-0.907245786,-0.772120399,-1.979431214,0.574392256,-0.570229905,-0.606266269,-1.407593128,0.737875227,0.545391539,-0.896412123,-0.3330848,-0.6677016,-1.090656272,0.461764395,-2.514082556,-2.716006259,0.092682261,-1.090575031,-0.488378418,-0.272089723
387,116.4,-0.522342463,0.154082981,-0.078033014,2.297157587,-0.846954173,-1.845335319,-1.200688737,0.038734275,-0.070617963,0.087893089,-0.978466954,-0.338482473,-0.41709891,1.513868564,-0.28118917,-0.900899176,-0.303419833,-0.800438882,-1.647323758,-1.424350774,-0.781216099,-1.755080658,-0.435021595,0.055865156,-2.492822074,-0.626185034,-2.241066813,-0.536887026,-0.356770038,-0.484596675,-0.432584911,-0.81497309,-1.77341983,-1.203877456,-0.055106001,-1.75357537,-1.677307173,-2.535179127,-0.115479267,0.464434466,-0.463479913,-0.514294887,-1.07341394,1.382866524,-1.877557711,-0.284475848,-0.734809793,-0.777980671,-1.847703819,0.808339314,-0.512653098,-0.407795391,-1.094123001,0.866525496,0.950828789,-0.655872296,-0.156369143,-0.645592682,-0.994816425,0.55092426,-2.943374091,-2.770165823,0.042689615,-0.989422994,-0.302316268,-0.186852911
388,116.8,-0.559903001,0.19488677,-0.124318396,2.180824814,-0.799997681,-1.611462671,-1.147607317,0.098945143,-0.027296567,0.146172801,-0.971822933,-0.082673505,-0.132290699,1.850268711,-0.253816255,-0.742417006,-0.312953594,-0.697639466,-1.583351898,-1.344506649,-0.516487848,-1.351637787,-0.534823259,-0.061456048,-2.319538145,-0.512053989,-2.293304632,-0.285117397,-0.296617601,-0.434861673,-0.522169622,-0.831601065,-1.568689689,-1.206329627,-0.170393236,-1.784850786,-1.688442674,-2.380847846,-0.015165114,0.172250657,-0.298704479,-0.483535208,-1.326441262,1.503715903,-1.719137681,-0.064690272,-0.525114551,-0.764578848,-1.709107415,0.905670118,-0.366886421,-0.155876294,-0.855525295,0.898463516,0.6663017,-0.392286432,-0.010749664,-0.390599565,-0.906428745,0.560836826,-2.709690995,-2.737023843,-0.214757727,-0.978555508,-0.142702277,0.002909068
389,117.2,-0.579124334,0.193810643,-0.060696384,1.749241155,-0.713311279,-1.475444001,-1.03223028,0.09118166,0.232840564,0.249439772,-0.895016988,0.018615684,0.082025497,2.059760683,-0.245412407,-0.587349474,-0.30809801,-0.589619386,-1.636911024,-1.215709204,-0.218367459,-1.031396793,-0.525680798,-0.218584915,-2.204384957,-0.450687271,-2.372924121,-0.190910244,-0.176398692,-0.492078201,-0.537627887,-0.866980966,-1.477774638,-1.124906576,-0.369469256,-1.851595683,-1.674891094,-2.266416317,-0.11112057,0.16192655,-0.169705453,-0.461945032,-1.463281154,1.445174538,-1.628253116,0.116828873,-0.279270975,-0.640586568,-1.511688257,0.881924403,-0.369452769,0.1067372,-0.665329957,0.868079379,0.230841393,-0.178606212,0.065887262,-0.353616872,-0.749761759,0.48542519,-1.643404208,-2.578220991,-0.291085303,-1.105836568,-0.072280557,0.216731363
390,117.7,-0.605411332,0.159261125,-0.187309973,1.150148129,-0.61569178,-1.32087349,-0.826550084,-0.077541897,0.78507757,0.308938453,-0.75403956,-0.058803847,0.17360883,2.274351094,-0.25885212,-0.45968962,-0.273622113,-0.436396125,-1.672176706,-1.143947212,0.012661682,-0.931158253,-0.500101883,-0.238817118,-2.165920466,-0.413207946,-2.397903762,-0.344096805,-0.041062469,-0.686677938,-0.424802147,-0.943100476,-1.596133231,-0.996765289,-0.543097393,-1.997169366,-1.606277538,-2.257867736,-0.313377217,0.282821531,-0.262916774,-0.349603547,-1.490500668,1.244928911,-1.616728764,0.162912421,-0.00160692,-0.499031713,-1.332664714,0.740154114,-0.508615571,0.308789404,-0.531417144,0.731299924,0.212564754,-0.062782931,0.078475074,-0.49551819,-0.525518882,0.305191266,-0.493218605,-2.315919436,-0.175272027,-1.324746666,-0.043795345,0.321795743
391,118.1,-0.678184449,0.142836272,-0.306752481,0.605547946,-0.559533753,-1.195142343,-0.577381135,-0.274388003,1.177515018,0.284577813,-0.641640161,-0.254186914,0.096273274,2.397239758,-0.357428456,-0.295679679,-0.235486859,-0.180423324,-1.707302068,-1.295607237,0.129013532,-0.872575548,-0.484779008,-0.151741337,-2.168201685,-0.352157734,-2.441984382,-0.702281524,0.027422678,-0.914496144,-0.306773837,-1.087741138,-1.862688007,-0.9077806,-0.460168917,-2.196449655,-1.501461479,-2.32044902,-0.435452894,0.296548418,-0.484773315,-0.176446558,-1.42176289,0.958669002,-1.618325845,0.00761033,0.22412031,-0.472012725,-1.245448899,0.46334852,-0.514835525,0.435405651,-0.401785069,0.5137495,0.367754797,-0.022402261,0.075028012,-0.806499006,-0.343047358,0.020777645,-0.217554102,-2.10421667,-0.047230209,-1.556380196,0.009638613,0.253300074
392,118.6,-0.762883782,0.063425445,-0.436056988,0.261067097,-0.616110387,-1.059681979,-0.386595901,-0.387787317,1.163857484,0.261659504,-0.558669157,-0.483834942,-0.068300648,2.285975488,-0.592816858,-0.163290687,-0.167187745,0.032913952,-1.704594736,-1.667966233,0.097812385,-1.066825349,-0.497295176,-0.0681999,-2.120923171,-0.30157002,-2.46513495,-1.060367618,0.008151779,-1.054873174,-0.301734616,-1.274407343,-2.176648669,-0.966217068,-0.214546691,-2.340275848,-1.409255295,-2.393847152,-0.496847901,0.162270565,-0.678796113,-0.069111928,-1.258984547,0.62749118,-1.73126654,-0.296196254,0.318664883,-0.405163806,-1.291998486,0.07868714,-0.548683465,0.48541884,-0.291998859,0.301183504,0.334392076,0.07959514,0.164844841,-1.077203203,-0.339353264,-0.301088374,-1.002055235,-1.965740297,0.003456962,-1.747364496,0.007732035,0.13407925
