group,variable,value
Healthy,72,110.3748494
Healthy,72,266.6648165
Healthy,72,192.2643523
Healthy,72,119.234493
Healthy,72,199.2726612
Healthy,72,32.91936184
Gisngivitis,72,230.3409792
Gisngivitis,72,97.76729384
Gisngivitis,72,320.9621695
Gisngivitis,72,86.65430004
Gisngivitis,72,77.14447838
Gisngivitis,72,234.7811382
Gisngivitis,72,18.52582143
Gisngivitis,72,263.4038824
Gisngivitis,72,205.5581225
Gisngivitis,72,41.82981485
Mucositis,72,251.0384144
Mucositis,72,278.2483226
Mucositis,72,242.1225861
Mucositis,72,27.61000441
Mucositis,72,299.7372942
Mucositis,72,148.6269156
Mucositis,72,91.07925732
Mucositis,72,402.442476
Mucositis,72,177.0856675
Mucositis,72,419.0861036
Mucositis,72,20.34618951
Mucositis,72,131.6207433
Mucositis,72,62.601194
Mucositis,72,67.34093129
Mucositis,72,23.07001043
Periimplantitis,72,122.0632847
Periimplantitis,72,81.89563312
Periimplantitis,72,31.07756343
Periimplantitis,72,199.5323062
Periimplantitis,72,13.72747251
Periimplantitis,72,145.3819706
Periimplantitis,72,110.3437612
Periimplantitis,72,188.5962035
Periimplantitis,72,56.93900221
Periimplantitis,72,512.5907997
Periimplantitis,72,142.8235246
Periimplantitis,72,351.8629126
Periimplantitis,72,56.2578948
Periimplantitis,72,449.6323106
Healthy,73,69.5325561
Healthy,73,306.720421
Healthy,73,832.9571092
Healthy,73,35.28370354
Healthy,73,112.9868391
Healthy,73,301.7007976
Healthy,73,167.4006147
Healthy,73,88.28951186
Healthy,73,206.4820855
Healthy,73,29.85137742
Gisngivitis,73,211.3377621
Gisngivitis,73,72.35392053
Gisngivitis,73,336.895881
Gisngivitis,73,106.3621773
Gisngivitis,73,92.19679834
Gisngivitis,73,253.6660505
Gisngivitis,73,21.38015158
Gisngivitis,73,230.2341853
Gisngivitis,73,172.6452588
Gisngivitis,73,60.86515314
Mucositis,73,193.6233491
Mucositis,73,246.8440974
Mucositis,73,199.1303171
Mucositis,73,20.18291201
Mucositis,73,294.2842964
Mucositis,73,119.9725664
Mucositis,73,104.9018257
Mucositis,73,394.298166
Mucositis,73,167.7448078
Mucositis,73,466.4686473
Mucositis,73,14.74191613
Mucositis,73,99.23359582
Mucositis,73,50.83566407
Mucositis,73,65.04744579
Mucositis,73,25.61106303
Periimplantitis,73,126.160221
Periimplantitis,73,78.82849765
Periimplantitis,73,33.47791214
Periimplantitis,73,244.9939554
Periimplantitis,73,10.26235387
Periimplantitis,73,109.8788658
Periimplantitis,73,104.8875911
Periimplantitis,73,184.3510613
Periimplantitis,73,55.86512462
Periimplantitis,73,450.9732047
Periimplantitis,73,124.0872336
Periimplantitis,73,274.1424295
Periimplantitis,73,46.4559953
Periimplantitis,73,407.6310913
Healthy,73,68.66137331
Healthy,73,245.658242
Healthy,73,767.3160903
Healthy,73,32.08931288
Healthy,73,109.0478942
Healthy,73,322.2192282
Healthy,73,133.8517228
Healthy,73,64.68106386
Healthy,73,199.8500795
Healthy,73,24.91051822
Gisngivitis,73,181.6043585
Gisngivitis,73,53.5633633
Gisngivitis,73,329.5242332
Gisngivitis,73,129.0407872
Gisngivitis,73,111.9359753
Gisngivitis,73,277.0968887
Gisngivitis,73,23.95303322
Gisngivitis,73,206.9513629
Gisngivitis,73,148.6790116
Gisngivitis,73,84.51890432
Mucositis,73,151.1534352
Mucositis,73,207.6308312
Mucositis,73,159.300506
Mucositis,73,14.6284436
Mucositis,73,270.9935868
Mucositis,73,99.25968111
Mucositis,73,111.4046011
Mucositis,73,360.7322132
Mucositis,73,159.365108
Mucositis,73,466.0911472
Mucositis,73,10.90803366
Mucositis,73,74.20639406
Mucositis,73,42.19301599
Mucositis,73,60.39678821
Mucositis,73,30.85879149
Periimplantitis,73,125.9567277
Periimplantitis,73,71.34500565
Periimplantitis,73,31.06801717
Periimplantitis,73,285.5782385
Periimplantitis,73,7.91324613
Periimplantitis,73,85.10920133
Periimplantitis,73,97.44000305
Periimplantitis,73,167.3456647
Periimplantitis,73,55.96266956
Periimplantitis,73,382.7209261
Periimplantitis,73,109.7122723
Periimplantitis,73,204.9671237
Periimplantitis,73,39.42985159
Periimplantitis,73,347.0944352
Healthy,73,67.91072367
Healthy,73,188.4141207
Healthy,73,699.7299935
Healthy,73,29.23720571
Healthy,73,100.0035127
Healthy,73,321.8822846
Healthy,73,100.5200296
Healthy,73,48.12295063
Healthy,73,179.9840307
Healthy,73,19.1200471
Gisngivitis,73,147.6974142
Gisngivitis,73,41.598016
Gisngivitis,73,300.44044
Gisngivitis,73,153.8198182
Gisngivitis,73,136.9218255
Gisngivitis,73,306.9292685
Gisngivitis,73,26.61367861
Gisngivitis,73,192.1114825
Gisngivitis,73,130.2966382
Gisngivitis,73,111.3216977
Mucositis,73,119.8591544
Mucositis,73,167.5886842
Mucositis,73,127.5803314
Mucositis,73,10.96790934
Mucositis,73,234.4528108
Mucositis,73,86.47127805
Mucositis,73,107.4095379
Mucositis,73,308.4828824
Mucositis,73,147.7154783
Mucositis,73,420.6575858
Mucositis,73,8.584687371
Mucositis,73,55.36197606
Mucositis,73,36.88662256
Mucositis,73,54.26862876
Mucositis,73,37.67654624
Periimplantitis,73,119.8978904
Periimplantitis,73,59.48802079
Periimplantitis,73,20.04205089
Periimplantitis,73,312.2981565
Periimplantitis,73,6.207060992
Periimplantitis,73,67.86019786
Periimplantitis,73,89.12226863
Periimplantitis,73,141.7890431
Periimplantitis,73,57.14475429
Periimplantitis,73,317.9574597
Periimplantitis,73,99.85808813
Periimplantitis,73,152.0324731
Periimplantitis,73,34.61057142
Periimplantitis,73,279.1395651
Healthy,74,65.32402193
Healthy,74,141.8603085
Healthy,74,634.9732055
Healthy,74,27.46962356
Healthy,74,88.723578
Healthy,74,302.6813164
Healthy,74,73.06067632
Healthy,74,35.88625266
Healthy,74,151.5292282
Healthy,74,13.47829935
Gisngivitis,74,116.0398675
Gisngivitis,74,33.68780425
Gisngivitis,74,256.0227341
Gisngivitis,74,182.4496213
Gisngivitis,74,171.526577
Gisngivitis,74,348.497808
Gisngivitis,74,29.43522421
Gisngivitis,74,183.877897
Gisngivitis,74,115.345284
Gisngivitis,74,143.8977352
Mucositis,74,96.63719173
Mucositis,74,132.7528329
Mucositis,74,105.2174774
Mucositis,74,8.742639545
Mucositis,74,192.1080717
Mucositis,74,79.19306402
Mucositis,74,94.59888765
Mucositis,74,248.845649
Mucositis,74,131.992178
Mucositis,74,348.8673201
Mucositis,74,6.68906981
Mucositis,74,40.73955335
Mucositis,74,34.27008951
Mucositis,74,47.51074375
Mucositis,74,44.82942688
Periimplantitis,74,108.589473
Periimplantitis,74,46.79312025
Periimplantitis,74,12.28634735
Periimplantitis,74,319.1885857
Periimplantitis,74,4.837920488
Periimplantitis,74,55.67593566
Periimplantitis,74,81.33133294
Periimplantitis,74,114.0270632
Periimplantitis,74,59.4351299
Periimplantitis,74,263.542763
Periimplantitis,74,93.95319809
Periimplantitis,74,115.7371708
Periimplantitis,74,31.27065544
Periimplantitis,74,215.5043809
Healthy,74,60.10203848
Healthy,74,107.1092576
Healthy,74,575.5105906
Healthy,74,26.75956409
Healthy,74,77.51127303
Healthy,74,268.9030055
Healthy,74,53.25168043
Healthy,74,26.07394
Healthy,74,120.6920176
Healthy,74,8.878984346
Gisngivitis,74,90.96694359
Gisngivitis,74,27.31873006
Gisngivitis,74,205.1177748
Gisngivitis,74,211.7626168
Gisngivitis,74,210.5132483
Gisngivitis,74,396.8868093
Gisngivitis,74,32.39329555
Gisngivitis,74,180.6159628
Gisngivitis,74,104.5912265
Gisngivitis,74,177.3052276
Mucositis,74,79.96978776
Mucositis,74,105.8610326
Mucositis,74,91.63560292
Mucositis,74,7.363081991
Mucositis,74,151.5884748
Mucositis,74,74.68088145
Mucositis,74,76.37153901
Mucositis,74,192.9700078
Mucositis,74,114.4647393
Mucositis,74,267.0658465
Mucositis,74,4.83748824
Mucositis,74,30.09909792
Mucositis,74,33.45483556
Mucositis,74,41.18661189
Mucositis,74,51.93571405
Periimplantitis,74,94.96198619
Periimplantitis,74,36.28382633
Periimplantitis,74,10.92865991
Periimplantitis,74,303.5167911
Periimplantitis,74,3.743107896
Periimplantitis,74,47.52146995
Periimplantitis,74,74.61607483
Periimplantitis,74,89.47066789
Periimplantitis,74,61.9948608
Periimplantitis,74,221.8019577
Periimplantitis,74,90.55880821
Periimplantitis,74,91.79982019
Periimplantitis,74,29.48239073
Periimplantitis,74,161.9699942
Healthy,75,52.71044266
Healthy,75,82.32935607
Healthy,75,520.3993611
Healthy,75,26.74655844
Healthy,75,69.33375792
Healthy,75,228.3344137
Healthy,75,39.94176949
Healthy,75,18.62914168
Healthy,75,93.27895889
Healthy,75,5.625093857
Gisngivitis,75,73.28771039
Gisngivitis,75,22.05602397
Gisngivitis,75,156.4862382
Gisngivitis,75,243.2959875
Gisngivitis,75,263.7411592
Gisngivitis,75,467.4423118
Gisngivitis,75,35.79507556
Gisngivitis,75,181.1916474
Gisngivitis,75,98.84087321
Gisngivitis,75,213.4149488
Mucositis,75,69.02271592
Mucositis,75,86.11027397
Mucositis,75,83.40680395
Mucositis,75,6.329865671
Mucositis,75,118.4593966
Mucositis,75,71.40541834
Mucositis,75,57.33065189
Mucositis,75,148.1265536
Mucositis,75,98.23999764
Mucositis,75,189.414775
Mucositis,75,3.785680394
Mucositis,75,24.15914086
Mucositis,75,33.92320871
Mucositis,75,36.388904
Mucositis,75,58.65287493
Periimplantitis,75,82.37594352
Periimplantitis,75,29.55976505
Periimplantitis,75,10.00591902
Periimplantitis,75,267.9623281
Periimplantitis,75,2.926337234
Periimplantitis,75,42.98716715
Periimplantitis,75,68.63872522
Periimplantitis,75,71.08834179
Periimplantitis,75,65.07973796
Periimplantitis,75,192.0107558
Periimplantitis,75,88.89489008
Periimplantitis,75,75.16235835
Periimplantitis,75,28.84543537
Periimplantitis,75,119.9244314
Healthy,75,44.81412148
Healthy,75,64.98706007
Healthy,75,468.3863005
Healthy,75,27.04625149
Healthy,75,64.93110682
Healthy,75,188.651984
Healthy,75,30.53162415
Healthy,75,13.32894711
Healthy,75,71.97633744
Healthy,75,3.524450579
Gisngivitis,75,61.48892235
Gisngivitis,75,18.34389608
Gisngivitis,75,116.2001691
Gisngivitis,75,274.4422673
Gisngivitis,75,318.8724901
Gisngivitis,75,541.6242035
Gisngivitis,75,39.30164588
Gisngivitis,75,184.4312985
Gisngivitis,75,95.22255221
Gisngivitis,75,248.6357846
Mucositis,75,62.47633225
Mucositis,75,70.70616159
Mucositis,75,78.15386878
Mucositis,75,5.766168134
Mucositis,75,94.00560621
Mucositis,75,69.61499311
Mucositis,75,41.13846827
Mucositis,75,115.6776271
Mucositis,75,85.73298995
Mucositis,75,126.3887831
Mucositis,75,3.625124897
Mucositis,75,20.43865874
Mucositis,75,35.45167717
Mucositis,75,33.35870224
Mucositis,75,64.75355939
Periimplantitis,75,72.89799146
Periimplantitis,75,23.57867353
Periimplantitis,75,8.025902854
Periimplantitis,75,220.7636633
Periimplantitis,75,2.421469228
Periimplantitis,75,41.55969276
Periimplantitis,75,63.56711161
Periimplantitis,75,58.64706895
Periimplantitis,75,68.19224524
Periimplantitis,75,172.1998704
Periimplantitis,75,88.74905973
Periimplantitis,75,63.50767457
Periimplantitis,75,29.09627504
Periimplantitis,75,88.66343803
Healthy,75,38.35331606
Healthy,75,52.98706238
Healthy,75,419.8434647
Healthy,75,28.17635139
Healthy,75,63.02193603
Healthy,75,154.6551686
Healthy,75,23.40383785
Healthy,75,10.0255207
Healthy,75,56.8495527
Healthy,75,2.256914741
Gisngivitis,75,53.3675778
Gisngivitis,75,16.44041777
Gisngivitis,75,86.58055269
Gisngivitis,75,302.6853645
Gisngivitis,75,388.2794707
Gisngivitis,75,643.0040142
Gisngivitis,75,43.59414345
Gisngivitis,75,188.9046656
Gisngivitis,75,96.43000667
Gisngivitis,75,277.1899804
Mucositis,75,59.21642805
Mucositis,75,59.06823568
Mucositis,75,75.26284623
Mucositis,75,5.647912658
Mucositis,75,76.85016615
Mucositis,75,69.7173944
Mucositis,75,29.5413981
Mucositis,75,93.60353421
Mucositis,75,77.40808778
Mucositis,75,82.37929722
Mucositis,75,3.701059678
Mucositis,75,17.83577625
Mucositis,75,37.96554277
Mucositis,75,31.79418384
Mucositis,75,69.74923459
Periimplantitis,75,66.81708382
Periimplantitis,75,19.93114354
Periimplantitis,75,6.456754034
Periimplantitis,75,172.1276229
Periimplantitis,75,2.310057695
Periimplantitis,75,42.3067826
Periimplantitis,75,60.34451709
Periimplantitis,75,50.45079716
Periimplantitis,75,71.85441687
Periimplantitis,75,160.141403
Periimplantitis,75,89.89343495
Periimplantitis,75,56.11064066
Periimplantitis,75,29.89714402
Periimplantitis,75,64.50043298
Healthy,76,34.01471189
Healthy,76,45.41000418
Healthy,76,376.5661907
Healthy,76,30.09748802
Healthy,76,62.36073023
Healthy,76,127.8536575
Healthy,76,18.01765483
Healthy,76,8.109015443
Healthy,76,46.85327585
Healthy,76,1.43997334
Gisngivitis,76,47.48841731
Gisngivitis,76,16.19281864
Gisngivitis,76,66.24757549
Gisngivitis,76,330.9284617
Gisngivitis,76,457.6864513
Gisngivitis,76,744.3838248
Gisngivitis,76,47.88664101
Gisngivitis,76,193.1827655
Gisngivitis,76,100.7781282
Gisngivitis,76,305.7441762
Mucositis,76,57.71537891
Mucositis,76,51.11943307
Mucositis,76,74.9693801
Mucositis,76,6.099172748
Mucositis,76,65.00338701
Mucositis,76,71.11931983
Mucositis,76,21.87054594
Mucositis,76,78.4354522
Mucositis,76,72.13541525
Mucositis,76,56.7307507
Mucositis,76,3.522071049
Mucositis,76,16.73143412
Mucositis,76,41.01444432
Mucositis,76,31.42378151
Mucositis,76,73.21270911
Periimplantitis,76,63.48951508
Periimplantitis,76,18.9685849
Periimplantitis,76,6.459229037
Periimplantitis,76,130.3086428
Periimplantitis,76,2.43669076
Periimplantitis,76,44.29447328
Periimplantitis,76,59.30963965
Periimplantitis,76,45.01498495
Periimplantitis,76,75.64309837
Periimplantitis,76,154.0454738
Periimplantitis,76,91.92442224
Periimplantitis,76,52.7188983
Periimplantitis,76,31.28039726
Periimplantitis,76,48.46204148
Healthy,76,31.57012898
Healthy,76,41.83115454
Healthy,76,340.2059763
Healthy,76,32.52478419
Healthy,76,62.67609554
Healthy,76,107.5123076
Healthy,76,14.58175782
Healthy,76,7.487375882
Healthy,76,40.19874987
Healthy,76,0.985807736
Gisngivitis,76,43.40633324
Gisngivitis,76,17.03741181
Gisngivitis,76,52.65142794
Gisngivitis,76,358.8812242
Gisngivitis,76,571.4146872
Gisngivitis,76,925.2802002
Gisngivitis,76,57.11544859
Gisngivitis,76,196.6368656
Gisngivitis,76,104.4749507
Gisngivitis,76,326.2306144
Mucositis,76,57.11353201
Mucositis,76,46.22857062
Mucositis,76,77.09243355
Mucositis,76,6.901166312
Mucositis,76,56.51291142
Mucositis,76,72.99917495
Mucositis,76,16.46769662
Mucositis,76,67.27994045
Mucositis,76,69.28410643
Mucositis,76,46.0361416
Mucositis,76,3.620986377
Mucositis,76,17.43802478
Mucositis,76,43.91366961
Mucositis,76,30.22872094
Mucositis,76,75.55653564
Periimplantitis,76,61.92476382
Periimplantitis,76,20.50249302
Periimplantitis,76,5.341753677
Periimplantitis,76,98.95223809
Periimplantitis,76,2.765306675
Periimplantitis,76,46.43302822
Periimplantitis,76,60.14602459
Periimplantitis,76,41.39863339
Periimplantitis,76,79.38868455
Periimplantitis,76,152.7099954
Periimplantitis,76,94.60186806
Periimplantitis,76,52.63606485
Periimplantitis,76,32.76064016
Periimplantitis,76,39.86044593
Healthy,77,30.44299205
Healthy,77,40.56619067
Healthy,77,310.8586948
Healthy,77,35.3516351
Healthy,77,64.3177228
Healthy,77,91.69607298
Healthy,77,12.71251366
Healthy,77,7.420163498
Healthy,77,35.5469418
Healthy,77,0.816825051
Gisngivitis,77,40.96088143
Gisngivitis,77,18.7292402
Gisngivitis,77,42.92004761
Gisngivitis,77,370.1070411
Gisngivitis,77,662.4804683
Gisngivitis,77,1083.265586
Gisngivitis,77,69.41087995
Gisngivitis,77,199.0270133
Gisngivitis,77,104.3163976
Gisngivitis,77,325.9510667
Mucositis,77,56.67111225
Mucositis,77,42.71838739
Mucositis,77,80.77282477
Mucositis,77,8.295556896
Mucositis,77,50.28240724
Mucositis,77,75.10483964
Mucositis,77,12.14808059
Mucositis,77,59.200409
Mucositis,77,68.06763867
Mucositis,77,43.39511403
Mucositis,77,4.230989323
Mucositis,77,19.08071703
Mucositis,77,46.57371943
Mucositis,77,30.85499322
Mucositis,77,78.22994084
Periimplantitis,77,61.56801105
Periimplantitis,77,20.40120805
Periimplantitis,77,3.370769248
Periimplantitis,77,77.38933028
Periimplantitis,77,3.589831938
Periimplantitis,77,47.96000143
Periimplantitis,77,62.69343946
Periimplantitis,77,39.03486516
Periimplantitis,77,82.16915931
Periimplantitis,77,154.9226244
Periimplantitis,77,97.41693296
Periimplantitis,77,54.64298115
Periimplantitis,77,35.00063107
Periimplantitis,77,34.17581193
Healthy,77,30.18336044
Healthy,77,39.97522911
Healthy,77,288.1947068
Healthy,77,38.40626304
Healthy,77,67.05193349
Healthy,77,79.66035438
Healthy,77,11.80003078
Healthy,77,7.893517054
Healthy,77,32.64343446
Healthy,77,0.823186745
Gisngivitis,77,40.07759205
Gisngivitis,77,20.38542676
Gisngivitis,77,35.90092844
Gisngivitis,77,364.1436769
Gisngivitis,77,720.3875833
Gisngivitis,77,1202.541801
Gisngivitis,77,85.93476621
Gisngivitis,77,199.6770128
Gisngivitis,77,101.4189267
Gisngivitis,77,306.320467
Mucositis,77,56.07196899
Mucositis,77,40.44443041
Mucositis,77,84.96550663
Mucositis,77,9.678715938
Mucositis,77,46.06373855
Mucositis,77,77.04980415
Mucositis,77,8.905370531
Mucositis,77,53.32522218
Mucositis,77,68.12430595
Mucositis,77,44.16079703
Mucositis,77,4.891616654
Mucositis,77,20.74925146
Mucositis,77,48.67598015
Mucositis,77,35.09824035
Mucositis,77,82.04570738
Periimplantitis,77,62.17776118
Periimplantitis,77,18.56830651
Periimplantitis,77,2.19688424
Periimplantitis,77,63.41781089
Periimplantitis,77,4.403940709
Periimplantitis,77,48.6022045
Periimplantitis,77,66.98958799
Periimplantitis,77,38.02200839
Periimplantitis,77,83.90435373
Periimplantitis,77,159.5247914
Periimplantitis,77,99.87964502
Periimplantitis,77,57.53429363
Periimplantitis,77,35.99183364
Periimplantitis,77,29.8315561
Healthy,77,30.53019452
Healthy,77,39.4402661
Healthy,77,271.5202017
Healthy,77,41.33160107
Healthy,77,70.44105538
Healthy,77,71.07289163
Healthy,77,11.58495423
Healthy,77,8.515616288
Healthy,77,31.22302508
Healthy,77,1.068153792
Gisngivitis,77,40.2821303
Gisngivitis,77,21.67036269
Gisngivitis,77,31.22810632
Gisngivitis,77,340.5288957
Gisngivitis,77,734.6398209
Gisngivitis,77,1267.310665
Gisngivitis,77,107.8489384
Gisngivitis,77,198.7097857
Gisngivitis,77,97.95855972
Gisngivitis,77,268.7537492
Mucositis,77,55.0957627
Mucositis,77,39.40649442
Mucositis,77,89.43812663
Mucositis,77,10.59403527
Mucositis,77,43.83159404
Mucositis,77,78.41921155
Mucositis,77,6.946685236
Mucositis,77,50.10917884
Mucositis,77,69.18493831
Mucositis,77,47.05127611
Mucositis,77,5.286114466
Mucositis,77,21.47571787
Mucositis,77,50.09157147
Mucositis,77,39.31803869
Mucositis,77,86.53579243
Periimplantitis,77,63.56830149
Periimplantitis,77,17.72343452
Periimplantitis,77,2.299601447
Periimplantitis,77,54.07423512
Periimplantitis,77,4.959804816
Periimplantitis,77,48.50284696
Periimplantitis,77,72.25793172
Periimplantitis,77,38.1162623
Periimplantitis,77,84.54912078
Periimplantitis,77,165.2941784
Periimplantitis,77,101.2996458
Periimplantitis,77,60.22236894
Periimplantitis,77,37.17599066
