x,Healthy,Gingivitis
74.9,71.97633744,95.22255221
74.9,3.524450579,248.6357846
75.3,38.35331606,53.3675778
75.3,52.98706238,16.44041777
75.3,419.8434647,86.58055269
75.3,28.17635139,302.6853645
75.3,63.02193603,388.2794707
75.3,154.6551686,643.0040142
75.3,23.40383785,43.59414345
75.3,10.0255207,188.9046656
75.3,56.8495527,96.43000667
75.3,2.256914741,277.1899804
75.7,34.01471189,47.48841731
75.7,45.41000418,16.19281864
75.7,376.5661907,66.24757549
75.7,30.09748802,330.9284617
75.7,62.36073023,457.6864513
75.7,127.8536575,744.3838248
75.7,18.01765483,47.88664101
75.7,8.109015443,193.1827655
75.7,46.85327585,100.7781282
75.7,1.43997334,305.7441762
76.1,31.57012898,43.40633324
76.1,41.83115454,17.03741181
76.1,340.2059763,52.65142794
76.1,32.52478419,358.8812242
76.1,62.67609554,571.4146872
76.1,107.5123076,925.2802002
76.1,14.58175782,57.11544859
76.1,7.487375882,196.6368656
76.1,40.19874987,104.4749507
76.1,0.985807736,326.2306144
76.5,30.44299205,40.96088143
76.5,40.56619067,18.7292402
76.5,310.8586948,42.92004761
76.5,35.3516351,370.1070411
76.5,64.3177228,662.4804683
76.5,91.69607298,1083.265586
76.5,12.71251366,69.41087995
76.5,7.420163498,199.0270133
76.5,35.5469418,104.3163976
76.5,0.816825051,325.9510667
76.9,30.18336044,40.07759205
76.9,39.97522911,20.38542676
76.9,288.1947068,35.90092844
76.9,38.40626304,364.1436769
76.9,67.05193349,720.3875833
76.9,79.66035438,1202.541801
76.9,11.80003078,85.93476621
76.9,7.893517054,199.6770128
76.9,32.64343446,101.4189267
76.9,0.823186745,306.320467
77.3,30.53019452,40.2821303
77.3,39.4402661,21.67036269
77.3,271.5202017,31.22810632
77.3,41.33160107,340.5288957
77.3,70.44105538,734.6398209
77.3,71.07289163,1267.310665
77.3,11.58495423,107.8489384
77.3,8.515616288,198.7097857
77.3,31.22302508,97.95855972
77.3,1.068153792,268.7537492
77.7,31.67575949,41.08025801
77.7,39.16914841,22.89617841
77.7,259.172715,28.60313527
77.7,43.24744571,296.9678747
77.7,73.91145511,677.1786458
77.7,65.24880207,1237.312542
77.7,11.71899676,140.1168718
77.7,8.881304666,196.1603674
77.7,31.15094637,93.92280981
77.7,1.32528635,216.7409162
78.1,33.4140722,41.8859361
78.1,39.31432095,23.67042272
78.1,250.1555508,27.5773524
78.1,43.99376126,247.9420373
78.1,76.8820127,586.7255111
78.1,61.41529361,1161.20024
78.1,11.96759572,176.4307149
78.1,8.385396031,191.8332631
78.1,32.00676337,89.40746895
78.1,1.454358588,164.6176819
78.5,35.73135301,42.25975629
78.5,39.5549804,24.05245615
78.5,243.4405195,27.56838267
78.5,44.24600384,197.6120612
78.5,79.73235832,476.4656861
78.5,59.22251925,1048.51963
78.5,12.07965998,213.1210151
78.5,8.53281988,185.5767301
78.5,33.26285756,86.39902726
78.5,1.510204894,115.6931424
78.9,38.11742992,42.20026477
78.9,39.48214093,24.10941888
78.9,237.9691196,27.93396311
78.9,44.22568731,150.1386243
78.9,82.53312288,359.5844395
78.9,58.46875388,908.8165834
78.9,11.97793057,246.5183199
78.9,9.445268141,177.8760259
78.9,34.49059953,84.79774684
78.9,1.553006606,73.27639418
79.3,40.30487996,42.03065711
79.3,38.86845947,23.87341544
79.3,233.0583468,28.36965776
79.3,44.10365302,114.7101685
79.3,84.44665663,261.5560661
79.3,57.8706411,756.1204863
79.3,11.86695762,261.6624986
79.3,9.940693051,170.2531187
79.3,35.39270883,82.75745358
79.3,1.497953669,43.2949428
79.7,42.14749054,41.68067603
79.7,37.64105814,23.90653842
79.7,228.7013016,28.62686511
79.7,44.01982585,88.29218859
79.7,85.03896672,184.9976227
79.7,57.27456066,612.0968312
79.7,11.67224795,260.4660592
79.7,9.54301054,163.0588297
79.7,35.6282476,79.44456112
79.7,1.48073225,21.34735665
80.1,43.2019169,41.36131387
80.1,36.43775703,23.85908823
80.1,225.1891745,28.67113753
80.1,43.95101101,70.15884368
80.1,84.69932375,129.0118387
80.1,56.76104723,482.8400661
80.1,11.35981897,244.6739437
80.1,9.020041142,155.5705189
80.1,35.1887159,76.02023035
80.1,0.943404714,6.329640086
80.5,43.50405978,41.05938497
80.5,35.73819265,23.90497382
80.5,222.226988,28.59558518
80.5,43.83937493,59.58429279
80.5,84.01119854,92.70144328
80.5,56.15104483,374.4446391
80.5,11.18711502,216.0310941
80.5,9.578486989,147.4717575
80.5,34.03677074,73.34640182
80.5,1.13171875,-2.862202552
80.9,43.64529076,40.74656509
80.9,35.52288177,23.86525795
80.9,219.5596165,28.63943747
80.9,43.10216893,56.49123616
80.9,83.42962592,76.22473117
80.9,55.27131654,303.1139965
80.9,11.35876341,180.004666
80.9,10.26196184,138.9030991
80.9,33.44003625,71.13272355
80.9,2.026746468,-6.611805916
81.3,43.57277026,40.62291854
81.3,35.42207192,23.48873866
81.3,217.1356354,29.03242312
81.3,42.04608105,55.85182011
81.3,82.476811,67.43218135
81.3,54.17642233,252.1274742
81.3,11.56442566,146.4549942
81.3,10.45252859,130.5408667
81.3,31.53361897,68.75710224
81.3,2.73024466,-8.198507806
81.7,43.58015992,40.41599356
81.7,34.99892042,22.77474271
81.7,214.4956873,29.61018994
81.7,40.791745,56.86427265
81.7,81.59035883,64.46681336
81.7,53.25637938,218.0235802
81.7,11.6692627,117.4213481
81.7,10.35440144,122.4966435
81.7,28.74812343,66.33001212
81.7,2.480070436,-8.427185313
82.1,43.20113344,39.97507432
82.1,34.21785421,21.85778725
82.1,211.2295339,30.19680706
82.1,39.42005746,58.72682176
82.1,80.16469604,65.47164672
82.1,52.42821498,197.3408228
82.1,11.74618679,94.94299758
82.1,10.15953644,114.5910181
82.1,33.66090449,63.93209622
82.1,1.603616499,-8.102715529
82.5,43.15045079,39.50197728
82.5,33.01705261,20.79027044
82.5,207.2607138,30.61548612
82.5,38.11089306,61.18759942
82.5,78.26979303,69.12543968
82.5,51.58327027,188.6007897
82.5,11.55295213,82.26724258
82.5,10.03194272,106.7908724
82.5,45.34591136,61.18412214
82.5,0.875701652,-6.543123089
82.9,43.12304659,38.50240862
82.9,31.23613673,19.65613856
82.9,202.8782796,30.932599
82.9,36.67032663,63.39101003
82.9,76.63202807,73.44933021
82.9,50.71945201,184.6474576
82.9,10.93778454,74.2811813
82.9,10.00869613,99.35243772
82.9,50.79665685,58.29711114
82.9,0.703502162,-4.294446206
83.3,42.35975391,37.370941
83.3,29.13208011,18.23986349
83.3,198.187327,31.15883885
83.3,35.42489147,65.12267718
83.3,75.29764094,78.26657988
83.3,49.68262618,184.7938653
83.3,10.04607207,69.98876608
83.3,9.478403092,92.2627009
83.3,43.52100208,55.40253039
83.3,0.368542969,-1.651036132
83.8,40.54620745,36.03486609
83.8,26.83809636,16.60958757
83.8,192.1144858,31.17897825
83.8,34.35017019,66.16822448
83.8,73.38014372,83.40045023
83.8,48.32134877,188.3530518
83.8,9.05372102,68.39394926
83.8,8.835055445,85.14705579
83.8,30.48229131,52.05937228
83.8,0.199242753,1.092755883
84.2,38.27668695,34.18552294
84.2,24.48242196,15.03011511
84.2,184.1955942,30.89222634
84.2,33.05820082,66.41455017
84.2,70.86409566,88.69389677
84.2,46.64891122,195.0915061
84.2,7.900905459,68.93167986
84.2,8.22724756,77.94322147
84.2,24.63083553,48.35348012
84.2,0.139419215,3.470259095
84.6,36.23558466,31.94949599
84.6,21.97048001,13.78846874
84.6,174.7400209,30.46500145
84.6,31.5819228,66.52085302
84.6,68.24396426,93.83318955
84.6,44.59236552,203.7749419
84.6,6.756652037,70.52291705
84.6,7.636586307,71.09580143
84.6,24.94760887,44.4797406
84.6,0.107813752,6.268336176
85,34.51508435,29.44175113
85,19.38924746,12.73714214
85,164.6496795,29.58144182
85,29.90104734,66.65990729
85,65.72969446,99.0044905
85,42.10868612,214.5396849
85,5.995453287,72.86820221
85,6.744306636,64.69861985
85,23.59901102,40.88698196
85,0.017522433,10.00125267
85.4,32.43773104,27.12056586
85.4,17.19255122,11.41338746
85.4,152.969354,28.35171824
85.4,27.9850436,67.00448722
85.4,62.58174422,104.3939615
85.4,39.29468976,227.5220611
85.4,5.190862108,75.66807669
85.4,5.468943233,58.51012061
85.4,21.40663439,37.87946061
85.4,0.052438131,15.18327413
85.8,30.60087866,25.26320804
85.8,15.38153526,9.595986156
85.8,140.849468,26.56414511
85.8,25.59304789,68.30285959
85.8,59.16871837,109.9374656
85.8,36.32818807,243.7960534
85.8,4.114517286,78.66832425
85.8,3.896767171,52.51391405
85.8,20.01622299,35.0564743
85.8,0.134057564,22.28822927
86.3,28.8404013,23.45332989
86.3,13.50820603,7.678725368
86.3,132.0729163,24.35890026
86.3,22.93671547,71.00720016
86.3,56.35945615,116.2427166
86.3,33.4944899,263.0313295
86.3,3.391233953,81.59446115
86.3,2.472962197,46.79751324
86.3,18.52451884,32.3096522
86.3,0.177017322,30.92796802
86.7,27.26647157,21.42115229
86.7,11.39370625,6.151781704
86.7,124.0968234,21.92804864
86.7,20.55872141,75.2413632
86.7,53.36219478,123.5177509
86.7,31.38261303,286.1103709
86.7,3.005083769,84.35507852
86.7,1.253366257,41.51073581
86.7,17.26428745,30.89484586
86.7,0.073827455,41.27373088
87.1,25.81368544,19.1044094
87.1,9.033951048,4.97432649
87.1,113.6824459,19.3771959
87.1,18.47369032,81.12920294
87.1,48.86175778,131.9706049
87.1,29.23294341,313.9156588
87.1,2.256853408,86.85876749
87.1,0.44680096,36.77088001
87.1,16.18282595,31.54794838
87.1,-0.123243167,53.49675836
87.5,24.19259264,16.67037206
87.5,6.91577472,3.847198487
87.5,100.8757371,16.79532278
87.5,16.69899701,89.0302077
87.5,49.27540018,143.1668458
87.5,26.27852931,351.6661382
87.5,1.118638146,88.88111829
87.5,-0.180716965,32.50821886
87.5,14.76604894,32.5957745
87.5,-0.295306968,68.27241237
87.9,22.57281817,14.35537657
87.9,5.103896606,2.738212386
87.9,88.92717822,14.37703552
87.9,15.27319412,97.26519794
87.9,53.69877945,156.6903277
87.9,22.92062251,396.252326
87.9,0.289955991,90.15288952
87.9,-0.734720208,29.09382662
87.9,13.06283302,32.1109123
87.9,-0.394056513,83.20494057
88.4,20.62124341,12.32795934
88.4,3.775858035,1.893557127
88.4,81.08470952,12.12890634
88.4,14.22308433,105.4146905
88.4,55.3432079,171.9163439
88.4,20.14895814,445.9803525
88.4,-0.218444955,90.65466296
88.4,-1.22535897,26.21526936
88.4,11.12112987,30.64323288
88.4,-0.398206303,97.2161647
88.8,18.6121642,10.56424296
88.8,2.784085136,1.387744296
88.8,74.36951279,10.25728397
88.8,13.22962153,113.0592022
88.8,48.83208945,188.2201879
88.8,18.21656198,499.156348
88.8,-0.76788986,90.36702037
88.8,-1.476888784,23.59180189
88.8,9.407740224,29.93297815
88.8,-0.265944201,109.2279065
89.2,16.86287934,9.178366939
89.2,2.010998851,0.974763341
89.2,67.08722874,8.648728092
89.2,12.2332683,118.1913285
89.2,38.08970338,202.5179571
89.2,16.19535948,549.1055095
89.2,-1.170376194,89.3853651
89.2,-1.583779834,20.9015729
89.2,8.21715851,29.67113107
89.2,-0.164250079,115.2762719
89.7,15.30601333,8.059875703
89.7,1.386722986,0.502812848
89.7,61.03911852,7.15720336
89.7,11.16196506,120.6564725
89.7,31.72621764,211.275084
89.7,14.00891851,590.2390504
89.7,-1.259495485,88.92326897
89.7,-1.703645099,18.39266448
89.7,7.337718399,28.99403833
89.7,-0.171246006,116.8089693
90.1,14.1471534,6.987913801
90.1,0.768885375,0.01299586
90.1,55.83197075,5.802200558
90.1,10.1389657,120.2314269
90.1,29.60981652,213.1195512
90.1,11.94765673,620.4276726
90.1,-1.445992986,89.51690074
90.1,-2.179555235,16.25175863
90.1,6.666778121,28.50463506
90.1,-0.205053319,114.2096472
90.5,13.40683835,6.018311171
90.5,0.170978695,-0.467724379
90.5,51.42899297,4.537749879
90.5,9.092200892,116.6929844
90.5,28.00533356,206.6793408
90.5,10.18427377,637.5420782
90.5,-1.884951144,91.70242918
90.5,-2.914015405,14.44191426
90.5,6.209054543,28.35374122
90.5,-0.215403558,107.8619541
90.9,12.85230216,5.1385233
90.9,-0.316711844,-0.903915876
90.9,47.62979543,3.660057658
90.9,8.08769496,109.7168192
90.9,26.15367893,188.87105
90.9,8.497110291,635.143892
90.9,-2.030435561,97.16508671
90.9,-3.408910587,12.88833754
90.9,5.955996137,28.3157735
90.9,-0.279401363,97.56763882
91.4,12.47636527,4.485753724
91.4,-0.722228405,-1.290372622
91.4,43.99407892,3.085809406
91.4,7.450707202,101.2838669
91.4,24.30563677,167.3084472
91.4,6.755416957,623.4500833
91.4,-1.944654253,104.3702996
91.4,-3.315486557,11.57510697
91.4,5.700756956,27.57886946
91.4,-0.466111658,85.94391394
91.8,12.1623246,3.925465421
91.8,-0.869899023,-1.513101117
91.8,40.5654401,2.590929115
91.8,7.270010946,91.63352287
91.8,22.19045462,143.78773
91.8,5.373879076,605.5847399
91.8,-1.881382459,112.5827415
91.8,-3.226304639,10.44991229
91.8,5.152399118,25.46133393
91.8,-0.65473699,73.65783578
92.2,11.80827678,3.336725424
92.2,-0.820579185,-1.409407889
92.2,37.56915509,2.072629467
92.2,7.462564025,81.00518247
92.2,20.07477046,120.105096
92.2,4.310632953,584.6719493
92.2,-2.002187261,121.067086
92.2,-2.876638247,9.470769898
92.2,4.004585007,22.17956703
92.2,-0.644371513,61.37646071
92.7,10.99283301,2.995133325
92.7,-0.423694754,-1.041524798
92.7,35.01687892,1.566159207
92.7,7.719035271,70.46336161
92.7,20.13470407,100.9878084
92.7,2.927240416,565.6721273
92.7,-2.161802809,127.6835565
92.7,-2.723905901,8.46230306
92.7,3.08636705,18.69206346
92.7,-0.470564976,51.46384815
93.1,9.530094026,2.929013275
93.1,0.247845724,-0.813814645
93.1,33.07549939,1.325253948
93.1,7.424010171,61.06852854
93.1,21.79941326,85.24068013
93.1,1.984484644,551.8637809
93.1,-2.157053781,131.1421577
93.1,-2.539223677,7.25285637
93.1,2.797884123,15.52620075
93.1,-0.180117908,44.01016788
93.6,7.949101732,3.030271596
93.6,0.963322461,-0.955615462
93.6,31.47582947,1.245293428
93.6,6.613405181,53.33445564
93.6,22.30174246,72.39579733
93.6,2.6408864,543.376724
93.6,-1.938612714,131.3108973
93.6,-2.691392265,6.051081274
93.6,2.832435589,12.67875363
93.6,0.090373143,38.70449897
94,6.743635831,3.061696941
94,1.455311792,-1.348394898
94,29.70757275,1.188717356
94,5.799459543,47.77491531
94,20.93222676,61.98524629
94,3.378153683,540.3407702
94,-1.836790473,128.057783
94,-2.912702593,5.15168992
94,2.750725779,10.25673409
94,0.310780365,35.2359205
94.4,5.9442284,2.740855011
94.4,1.428348551,-1.595396224
94.4,27.76350966,1.246900145
94.4,5.402313232,44.25167788
94.4,19.3816323,54.14405592
94.4,3.047220418,542.8012519
94.4,-1.514407766,121.3670174
94.4,-2.997658309,4.653317551
94.4,2.467086683,8.544185835
94.4,0.458287541,33.60363269
94.9,5.236897087,2.270845831
94.9,1.222403441,-1.683689951
94.9,25.88211242,1.318428034
94.9,5.310143092,41.33534512
94.9,19.40091281,47.99678231
94.9,1.879104028,547.2134878
94.9,-1.251603662,113.7857958
94.9,-2.896033515,4.287507972
94.9,2.50931677,7.588083122
94.9,0.43834027,32.77690272
95.3,4.966693293,1.833109733
95.3,1.005028121,-1.627415397
95.3,24.29305474,1.192083722
95.3,5.174709232,39.07612487
95.3,18.37408333,43.7371579
95.3,1.074945663,553.1201901
95.3,-1.272446172,105.8525129
95.3,-2.659072287,3.990276762
95.3,2.76436272,6.913089598
95.3,0.181772487,32.74321795
95.8,5.101673159,1.553899144
95.8,1.036534671,-1.597442745
95.8,23.07899287,0.821156544
95.8,4.802138595,37.52422495
95.8,15.85023338,41.55891513
95.8,1.114506052,560.0640709
95.8,-1.656010487,98.10556354
95.8,-2.332654474,3.810062319
95.8,2.281837335,6.313411934
95.8,-0.147345677,33.49006574
96.2,4.764883467,1.377275327
96.2,1.471923338,-1.584047082
96.2,21.83582029,0.438909926
96.2,4.431822743,37.64457609
96.2,13.59906898,40.74867181
96.2,1.079442845,568.3926223
96.2,-1.915972943,91.79059916
96.2,-2.129412085,3.543637707
96.2,1.988223618,5.786921548
96.2,-0.2895113,35.10067425
96.6,3.80415895,1.151095351
96.6,1.994025907,-1.784585563
96.6,20.67552651,0.376367605
96.6,4.078950475,38.56214518
96.6,12.6460107,41.009114
96.6,1.02907964,576.8340907
96.6,-1.431683599,87.11098923
96.6,-2.226639608,3.108826114
96.6,0.284766499,4.959793881
96.6,-0.177142876,36.91376825
97.1,2.510007038,1.017187887
97.1,2.311574249,-2.133340915
97.1,20.01702666,0.548182841
97.1,3.505291829,40.0926172
97.1,12.53314047,42.14636411
97.1,0.991859728,584.6142121
97.1,-1.328325497,84.07749173
97.1,-2.527155097,2.594858378
97.1,0.61583385,4.201936275
97.1,-0.03522918,38.79844191
97.5,1.608326723,1.173554846
97.5,2.198493652,-2.399699421
97.5,19.62625349,0.7621883
97.5,2.810218868,42.0516771
97.5,12.60679367,43.96654454
97.5,0.942301558,590.9587225
97.5,-1.534085325,82.70086467
97.5,-2.944446797,2.301059199
97.5,3.669169001,4.240882464
97.5,-0.050366783,40.62378938
98,1.509451399,1.34189353
98,1.741114502,-2.555841791
98,19.06005007,0.837947818
98,1.895292199,43.80956231
98,12.79542532,46.33189055
98,1.394693918,593.1702919
98,-1.609932733,83.07845523
98,-3.355978963,2.38206184
98,6.942095865,4.431519621
98,-0.243699882,42.03907772
98.4,1.684949071,1.148521623
98.4,1.316910607,-2.798608266
98.4,17.95690192,0.701953601
98.4,1.036146897,45.78087008
98.4,12.34107344,48.69871138
98.4,1.90351668,592.0854751
98.4,-1.243152945,84.1939441
98.4,-3.671860561,2.676313604
98.4,7.925956976,4.356154842
98.4,-0.540626518,43.47659276
98.9,1.673469165,0.830157134
98.9,0.910564269,-3.003543905
98.9,16.59424681,0.525810246
98.9,0.338683853,47.85133799
98.9,11.10495197,50.96484923
98.9,2.060776502,587.7740842
98.9,-0.983572063,86.07589463
98.9,-3.711599831,2.85578177
98.9,5.312055142,4.177096419
98.9,-0.917944722,44.75291896
99.3,1.337864971,0.456916622
99.3,0.396275277,-3.006777596
99.3,15.26299791,0.366636027
99.3,-0.232086274,49.90670356
99.3,9.85055861,53.02814633
99.3,1.78475276,580.3059313
99.3,-1.348964669,88.75287016
99.3,-3.726052628,2.839724422
99.3,1.883608834,4.797783064
99.3,-1.216852333,45.68464077
99.8,0.898988144,0.253706987
99.8,-0.040072223,-2.808599586
99.8,14.26919492,0.218845482
99.8,-0.465023373,50.95427445
99.8,8.494912781,54.70176948
99.8,1.549270898,571.6494242
99.8,-1.699292001,91.67019998
99.8,-3.653916794,2.83746147
99.8,0.419340615,5.880189958
99.8,-1.261794607,45.78855869
100.2,0.511393479,0.058670348
100.2,0.008164915,-2.538347377
100.2,13.34903231,0.154984201
100.2,-0.358333671,51.77267837
100.2,7.320933723,56.26020939
100.2,1.123054633,562.2435738
100.2,-0.120813709,94.75408143
100.2,-3.228131789,3.095137817
100.2,-0.836523603,6.532600774
100.2,-1.261030167,45.66828607
100.7,-0.26526858,0.031703974
100.7,0.320038085,-2.292561875
100.7,12.57111279,0.143646552
100.7,-0.241582634,52.0383855
100.7,6.604349807,57.54085442
100.7,0.82885936,551.0304835
100.7,0.824911344,98.23964622
100.7,-2.838736114,3.313891375
100.7,-1.450311766,6.727777798
100.7,-1.273446593,45.00731862
101.2,-1.50356913,0.143331145
101.2,0.474480952,-2.109071766
101.2,11.92239494,0.214396429
101.2,0.003252209,52.16481077
101.2,5.972650436,58.35230239
101.2,0.669755111,539.3700871
101.2,-0.049607666,102.1598917
101.2,-2.416539799,3.300376708
101.2,-1.894053793,6.662837206
101.2,-1.191119166,44.02783311
101.6,-2.613251844,0.342466772
101.6,0.675419981,-2.003635423
101.6,11.14636054,0.332471632
101.6,0.123214421,52.19291944
101.6,5.275309976,58.83255244
101.6,0.648428664,527.3939452
101.6,-0.18585472,106.3869706
101.6,-1.819225725,3.205504744
101.6,-2.284755313,5.979361809
101.6,-0.974840448,42.82351134
102.1,-3.011462826,0.313618436
102.1,0.98947134,-1.995842277
102.1,10.17588195,0.441415998
102.1,0.193625492,50.72110751
102.1,4.339975835,58.50474203
102.1,0.455309523,515.0236633
102.1,0.157657264,111.0739355
102.1,-1.324319874,2.790931541
102.1,-2.270630914,4.786792596
102.1,-0.664943144,41.48166575
102.5,-3.526679039,0.180261447
102.5,1.40097701,-1.972708456
102.5,9.171403117,0.659411399
102.5,0.236778344,49.22213676
102.5,3.702384498,57.91569053
102.5,0.259273607,502.4368955
102.5,0.327953382,115.7851183
102.5,-1.062673517,2.483117652
102.5,-2.097585966,3.585088045
102.5,-0.47495524,40.10002272
103,-3.70960214,0.101496898
103,1.714371322,-1.851788222
103,8.146667459,0.975356128
103,0.290980514,48.5809867
103,3.522078002,56.60505103
103,-0.093369057,489.0706638
103,0.741830339,120.3095631
103,-1.203970634,2.640914866
103,-1.898974614,2.550784795
103,-0.414877124,38.61795589
103.5,-3.638384053,0.144229287
103.5,1.592161797,-1.670037745
103.5,7.345464443,1.184706198
103.5,0.415296108,49.0866558
103.5,3.45390079,55.14796442
103.5,-0.430527371,475.4572393
103.5,0.012770128,124.2990405
103.5,-1.241606576,2.488948309
103.5,-1.71738793,1.839143067
103.5,-0.398001934,37.1630012
103.9,-3.374272128,0.161911399
103.9,1.533335091,-1.476339205
103.9,6.718961659,1.223300335
103.9,0.695902692,50.90904322
103.9,3.44825246,53.52273483
103.9,-0.736028371,461.5600009
103.9,0.181106891,127.674296
103.9,-0.873262725,1.677442483
103.9,-1.365354613,1.347003435
103.9,-0.275691718,35.73917529
104.4,-3.040295705,0.133760656
104.4,1.497017251,-1.220479375
104.4,6.265358601,1.177055594
104.4,1.087906776,52.09124847
104.4,3.211221438,51.83305156
104.4,-0.591439975,447.8309665
104.4,-0.837458803,129.6937255
104.4,-0.406573603,0.664113615
104.4,-1.010827601,0.774830979
104.4,-0.13165501,34.38168984
104.8,-2.754862266,0.007983841
104.8,1.526945658,-0.944716248
104.8,6.122046144,1.084367878
104.8,1.444887259,52.8930942
104.8,2.400258872,50.14129958
104.8,-1.571282303,434.1912974
104.8,4.598893127,131.1882553
104.8,-0.102759912,0.149618056
104.8,-0.860093104,-0.146246005
104.8,0.018607967,33.0533693
105.3,-2.586672034,-0.062770729
105.3,1.67697043,-0.811045435
105.3,5.579990065,0.987249502
105.3,1.504782052,50.45607794
105.3,5.109907191,48.7876007
105.3,0.002102691,421.208803
105.3,-0.632107694,130.968606
105.3,-0.092422597,-0.148098276
105.3,-0.901573493,-1.035417919
105.3,0.134657006,31.8727526
105.8,-2.489781168,0.015841155
105.8,1.924017533,-0.881622122
105.8,5.301977256,0.803567417
105.8,1.252427207,47.3552489
105.8,9.708712319,47.42929353
105.8,-1.582634943,408.2611119
105.8,-1.313737873,130.2305966
105.8,-0.302477766,-0.622801897
105.8,-0.806887464,-1.029448104
105.8,0.289627304,30.75594532
106.2,-2.426576113,0.108380606
106.2,2.076521719,-1.023138589
106.2,5.928444479,0.621647569
106.2,0.806509181,42.99317557
106.2,11.59234002,46.06223062
106.2,-2.063049465,395.3795471
106.2,-0.04320457,128.5077032
106.2,-0.431979712,-0.909449552
106.2,-0.353476666,-0.447232113
106.2,0.40572409,29.76037591
106.7,-1.869376661,0.045048856
106.7,1.904493913,-1.114395253
106.7,6.88493106,0.513002568
106.7,0.542824404,39.75224045
106.7,9.431833129,44.49731535
106.7,-2.292471867,382.5251915
106.7,1.512017267,126.0986427
106.7,-0.416116552,-1.045391068
106.7,0.188584888,-0.223653399
106.7,0.499916557,28.76864007
107.2,-1.120053641,-0.237481773
107.2,1.304850428,-1.141881003
107.2,7.086168058,0.445934206
107.2,0.256089187,37.14762702
107.2,5.843668388,42.82010548
107.2,-1.979003754,369.686279
107.2,-0.802319419,123.3001361
107.2,-0.41164544,-1.190087744
107.2,0.555931747,-0.414375754
107.2,0.350604195,27.77908005
107.6,-0.62824261,-0.52067724
107.6,0.443160883,-1.069283949
107.6,6.367000168,0.248824015
107.6,0.014647644,36.28699796
107.6,4.423873814,41.1537201
107.6,-1.524751426,357.50214
107.6,-0.628815401,120.2571126
107.6,-0.361218112,-1.3081917
107.6,0.751211348,-0.822995292
107.6,0.07855269,26.81715644
108.1,-0.590731493,-0.581230591
108.1,-0.278828645,-0.819385176
108.1,5.184840291,-0.115928323
108.1,-0.301254391,35.43800993
108.1,3.719543462,39.5377849
108.1,-1.872054563,345.5269186
108.1,-1.018152124,117.1949047
108.1,-0.299914219,-1.309466545
108.1,0.633853759,-0.692128036
108.1,-0.162341676,25.84077435
108.6,-0.731752737,-0.535480635
108.6,-0.703675227,-0.402246828
108.6,4.582459459,-0.516014509
108.6,-0.123714582,34.18214229
108.6,2.274240498,38.09370945
108.6,-1.874259827,334.1069828
108.6,-1.235578801,114.1289857
108.6,-0.177699336,-1.394327391
108.6,0.183593657,-0.12323634
108.6,-0.315274301,24.80725743
109.1,-0.810800437,-0.365864356
109.1,-0.84777182,0.016784148
109.1,4.158052627,-0.65703105
109.1,0.730227678,32.79637471
109.1,1.69111109,36.68703928
109.1,-2.201325076,322.9173143
109.1,-1.708784415,111.1963596
109.1,0.165893293,-1.791046905
109.1,-0.157924223,-0.332428804
109.1,-0.283005484,23.89488725
109.5,-0.789375632,-0.084236147
109.5,-0.781999948,0.171452068
109.5,3.921961364,-0.499406059
109.5,1.057350412,31.2893672
109.5,1.798070926,35.31528071
109.5,-1.920428217,311.9425617
109.5,-1.726275719,108.3881404
109.5,0.529786949,-2.375371447
109.5,-0.171539049,0.314013735
109.5,-0.182158214,23.09558736
110,-0.823328328,0.227696679
110,-0.654802189,-0.083862162
110,3.891676987,-0.229379003
110,0.615609091,29.60184468
110,1.835040301,33.84856788
110,-2.250137017,301.1957039
110,-1.368838693,105.9079075
110,0.645655483,-3.120575338
110,0.048735383,2.219775415
110,-0.119273885,22.30715605
110.5,-0.811978856,0.368004108
110.5,-0.644647084,-0.589044113
110.5,3.580620686,0.006045228
110.5,0.140856041,27.87656966
110.5,1.599543,32.36505191
110.5,-1.73965377,290.5805515
110.5,-0.879268862,103.4968567
110.5,0.356189633,-3.725258865
110.5,0.350822917,3.373291365
110.5,-0.084351285,21.50300336
111,-0.636783043,0.217400036
111,-0.887788869,-1.109606705
111,2.96336324,0.181287773
111,-0.260505302,26.1902573
111,1.299935306,30.92851092
111,-1.187990477,280.644591
111,-0.063050358,101.0201072
111,-0.133742019,-4.245700878
111,0.707923501,1.847357953
111,-0.062592992,20.54055315
111.5,-0.284256201,-0.028361628
111.5,-1.402308417,-1.50543212
111.5,2.165628399,0.311028572
111.5,-0.737705975,24.55516627
111.5,1.278542458,29.4823461
111.5,0.118515975,271.1743082
111.5,0.271451137,98.43169326
111.5,-0.447886342,-4.884082188
111.5,1.083372391,-0.620691972
111.5,-0.066285949,19.47110001
111.9,0.256040819,-0.230281236
111.9,-2.151252819,-1.718708549
111.9,1.323444315,0.297535175
111.9,-1.454752761,22.99802075
111.9,1.278837721,28.0215363
111.9,1.541764758,262.4126652
111.9,1.027337275,95.67335519
111.9,-0.681365268,-5.269344495
111.9,1.129930772,-0.491581379
111.9,-0.151321782,18.23881633
112.4,0.755534361,-0.531205394
112.4,-3.278250628,-1.898580523
112.4,0.428792034,0.057934295
112.4,-1.855983145,21.39802214
112.4,0.900928047,26.43739543
112.4,2.520563564,253.9947308
112.4,1.114801437,92.69057716
112.4,-0.877607025,-5.377926842
112.4,0.746163942,-0.051601229
112.4,-0.258821961,17.04910669
112.9,0.885401685,-0.913855602
