MW,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis
13.7,-0.011299589,2.25510488,0.040410275,17.96597548,-0.049110885,-20.29041404,-3.490870069,9.380189095,-4.007214043,-0.892793521,2.941726715,8.66200469,-6.106059359,13.89380183,17.38626408,26.18874214,42.86056973,5.153433532,33.55450723,66.2777733,-7.15576506,12.9257399,2.908758663,7.381577498,3.666443568,4.214012333,12.95730686,0.133927323,13.79883946,-1.168195643,3.46096334,8.109104343,4.572074293,-11.5518674,1.531344722,9.533933749,-3.593122151,0.160335685,9.812799996,-8.894242711,7.874662325,34.08225763,4.453392716,7.077045122,17.44672856,56.44859669,3.986466557,-12.2963849,24.41697153
13.8,2.3254164,3.910295597,3.825374456,22.86186063,3.618148069,-18.72778378,-1.085642529,9.993995671,-1.824933953,-0.347124948,3.422310736,9.661460234,-5.047533511,10.83968253,14.03493598,27.04809935,40.76721354,3.136701612,25.94994529,57.63591356,-7.703316699,10.44063283,2.026548555,8.597660907,5.304986888,2.783976281,15.9821796,1.445346198,20.5440052,1.048714086,3.816027283,8.702512575,4.50293294,-7.963836454,0.845182648,11.00505036,-1.961950492,0.162851589,15.02735956,-8.303929537,6.218121735,49.10019296,5.17058835,5.590138043,18.91862433,54.30121814,5.482463453,-12.59124833,28.17574401
14,4.905262399,4.903503829,5.663815966,23.33551013,6.333257785,-16.91072965,0.817005732,8.722528434,-0.110484335,0.280006997,2.571337621,9.153508282,-3.937341646,9.212960366,9.903151491,21.81912586,30.96618828,0.762216182,13.5173356,48.54969366,-8.836468228,6.092526677,-0.393526363,8.313735509,6.269388484,1.680525807,18.43367593,2.114658835,29.80616634,3.190677362,3.092089267,7.321211959,3.457948783,-4.706217879,0.336172115,10.12140061,-0.73929858,0.104357407,17.46506593,-8.280879454,3.926758476,61.62063294,4.923337424,4.883372957,19.37132536,49.02747585,3.91953359,-13.49300291,30.97933611
14.1,6.905393907,4.893869975,5.882274385,19.36242011,6.983631471,-15.43268167,2.327902293,6.21849348,0.195960326,0.844455441,1.324440089,8.067719181,-3.195636126,9.733725753,6.178604003,14.08744775,14.87382863,-0.681847805,2.988190867,41.07086987,-10.56336555,2.705640161,-3.008467215,6.656265176,6.305419961,1.317633785,19.29106615,2.038023398,38.6657631,5.037203758,1.660569402,5.106880519,2.126666923,-3.664807624,0.231575357,7.659674932,-0.231762393,0.098585473,16.04401063,-8.566121371,2.367779469,65.21521022,4.418932501,5.638187857,20.13465137,43.10231007,0.268731249,-14.24783783,32.0920652
14.3,7.522041809,4.215376178,5.987218856,13.30856079,5.816143169,-14.64219517,3.521160749,3.910427055,-0.757103089,1.141688961,0.855377719,7.120304399,-3.064530747,13.6147569,3.413915582,6.993229721,-3.331049294,-0.88713435,-3.072478266,37.051329,-12.50773909,2.812441103,-4.734839876,4.565893556,5.720493576,1.682106293,18.47737976,1.627302639,43.37927682,6.188753903,0.118608582,3.27767084,1.137578244,-5.359601933,0.5171665,5.011239777,-0.187615481,0.070037171,12.15553551,-8.702820895,2.423691072,58.72565216,3.898198617,7.979048853,22.96345985,38.72885087,-3.799752773,-14.2988078,30.80150701
14.4,6.66424982,3.290640066,7.175634269,8.310925853,3.918146673,-14.38889119,4.781350162,2.57616958,-2.131243695,1.06363317,2.107886902,7.071930248,-3.412281231,22.00598382,1.747450547,1.48517292,-16.40895255,0.283689299,-4.770556794,38.09561713,-13.95776975,5.972879818,-5.308917066,2.868388449,5.152591013,2.683843383,16.42816364,-0.34659329,41.94086192,6.358142216,-1.304473763,2.618303393,0.876179982,-8.295308857,1.042149761,3.304059527,-0.346762504,0.161001591,8.279596777,-8.170040865,4.503414186,46.22679145,3.737093149,11.77255648,29.78923791,36.97619413,-6.518657799,-13.72293637,27.05414691
14.6,5.333368767,2.362609491,9.69379238,6.053255536,1.780209629,-14.53390023,6.460563851,2.153648592,-3.238741557,0.713229837,5.46995888,8.237501843,-3.927433235,35.07226746,1.089972719,-2.524495759,-19.10259302,2.695553377,-2.988672178,44.76226203,-14.82032477,8.081428838,-4.812260234,2.009672019,5.148952829,4.08741799,14.13590184,1.584097413,35.57398302,5.427137063,-2.082455789,3.265116604,1.394533899,-10.8406745,1.931851304,2.832240353,-0.264874002,0.327878751,6.046272905,-6.898115921,8.22782553,33.46346561,3.865640923,17.397944,41.4370828,38.3443733,-6.915622475,-12.75667747,20.85904515
14.7,4.65456022,1.899248135,13.39863086,6.361609271,1.828290579,-15.21285637,8.380785968,2.313554517,-3.67974723,0.319292238,10.67112068,10.55563921,-4.307521564,52.17657878,1.185481978,-1.497377334,-16.10872822,6.113927695,1.34833952,56.40459088,-15.5126342,6.438726505,-3.422892851,1.586811758,5.614239051,5.933488379,12.58438113,5.798280899,27.72578446,4.551381427,-2.276086455,4.579804073,2.46773894,-11.93539764,2.954260462,3.546781549,0.318121734,0.482793554,5.727979456,-5.115419872,13.12334914,24.22914548,4.419351437,25.57742247,55.94993134,42.9470615,-5.887549807,-11.56496155,13.97337832
14.9,5.444451166,2.103661542,17.97088803,8.301148474,4.658903347,-16.13612403,10.21431105,2.812700232,-2.817682513,-0.02109465,17.44514433,13.84061299,-4.34792592,72.46711758,1.840318043,2.063227809,-8.69354209,10.36141043,7.906548265,72.31550091,-16.25826948,1.104602155,-1.297007057,1.724361876,6.29440838,9.163919034,11.9347631,8.05745659,21.53428868,5.260941199,-2.040611458,6.498677051,4.227899027,-11.47452203,3.837615042,5.112627875,1.584609716,0.651110012,6.945504008,-3.002557351,19.93321655,19.97913471,5.103663096,36.61262912,67.85873733,50.98307372,-4.835855394,-10.19116702,8.288076687
15.1,8.831827225,2.818519874,22.91423804,11.651748,8.162962854,-16.938704,12.00492254,3.674571147,-1.075355776,-0.311616156,26.24913396,19.07879138,-4.052148196,96.41561296,3.931457471,2.75549337,6.263080978,16.38408658,17.42508828,94.06770826,-16.80604726,-4.872904383,1.781468388,2.639242093,7.40038863,15.07221512,11.888338,6.762056952,18.20147035,6.615557787,-1.070662819,9.38820401,6.874729076,-9.903143732,4.330240971,7.590867713,3.178538376,0.898454351,9.180144311,-0.573201867,31.35533984,19.73291373,6.296964599,50.31405805,72.07513651,62.4371552,-4.134694692,-8.038128407,4.849064756
15.2,14.94764331,3.904426832,28.31114784,17.06275716,10.54180526,-17.33854611,13.32806756,5.776222597,1.112539108,-0.548258697,38.41547549,28.18451264,-3.508151076,124.9637342,6.8000668,0.551663108,31.27957885,26.25082038,32.69866398,125.7788739,-16.83510169,-7.179702503,6.86289887,4.986160704,8.997264347,24.16032372,12.2714724,4.023690964,17.14766352,7.338940236,1.129048151,13.5236207,11.39691963,-7.530060767,4.374624433,11.32227738,4.908506819,1.393467661,12.0712403,2.641159384,50.13021327,22.49688597,8.436272395,67.40599787,68.70534752,77.18198583,-3.155457527,-3.968648216,3.567402316
15.4,21.94806572,5.347727056,34.77299366,25.98721539,12.64294698,-17.09145387,14.42199167,10.26899214,3.418348835,-0.633197611,54.50127291,42.92331152,-2.712976987,157.9120166,11.13739192,1.706151581,72.13584662,40.90392995,56.16185839,172.0655919,-16.34721062,-4.908240035,14.85422927,8.82179049,11.28402636,35.52761306,13.55858989,4.439000296,17.36669695,6.638955535,5.235926684,19.88738852,18.84861389,-4.128799495,4.186830834,16.73468438,7.019588928,1.497158369,15.68292925,7.236971565,74.52256382,27.63832794,12.76920171,90.27786572,63.40278708,95.93346022,-1.127385016,1.881014628,3.853768502
15.6,29.03046316,7.612092203,44.11085526,41.77536662,17.96508034,-16.1684295,15.56327324,18.58751811,6.475299107,-0.390920447,72.70766834,62.57360917,-1.486221529,195.6937158,23.66272137,9.413353672,133.5244546,59.33780884,87.90764131,236.2549576,-15.41007176,0.583696863,25.53205572,15.31207272,14.7028407,47.89657562,17.0309312,8.635067308,18.56811896,4.87582642,12.46365277,28.19057875,29.91663243,1.557011747,4.049466593,23.97792678,10.76119407,1.731682139,20.58974473,13.84774225,99.44386045,35.63772015,19.62184292,120.1096993,62.22456151,119.6226694,2.00601609,8.842176207,6.223333474
15.7,38.16853431,11.49263498,57.86706474,66.6872981,29.31007044,-14.47433466,16.70296324,29.96634641,11.53634739,0.386811851,92.13024752,87.23015561,0.502789972,243.6325046,40.76448738,21.47398173,212.8017188,80.5966152,128.4366867,317.2233877,-13.89705116,5.748805026,37.88609411,26.01240254,19.68992323,61.39826415,22.64086214,12.25542564,21.48162647,4.022209027,24.21110303,38.46249164,44.25898824,10.77086407,4.07788721,33.62138372,17.42478157,2.270614858,27.46522507,21.98179076,122.8368254,49.74043292,28.79047839,152.0376195,67.01750417,147.7308406,6.739304509,15.96652809,10.76502046
15.9,54.30740649,17.37229134,75.70677579,98.33264559,45.86619028,-11.34453456,18.16665418,41.71281588,18.91492838,2.274928528,116.5174143,117.2971452,3.627694955,307.9585663,55.2610612,36.9628663,302.6017817,106.7539747,180.9419208,404.1796149,-11.91768173,9.368136508,51.00338642,40.98931871,26.39101905,74.9973145,31.75264869,18.42621286,28.00006484,4.489995862,39.18075334,48.83655177,62.36008313,24.12729561,4.126007223,47.15056511,27.66283134,2.965119312,36.43540522,31.30485701,147.3256618,75.89630107,40.67336407,174.4956114,75.99631894,176.2168196,14.00246507,23.00647589,17.45560617
16,78.46440582,24.55511669,96.05992998,131.023657,64.7482359,-6.141401481,20.41765079,50.97384567,27.9954973,6.386824818,150.9000945,149.7488991,8.132871522,380.5547038,68.31880966,58.93347497,398.6659733,139.842735,246.8086272,473.1472609,-9.963551205,14.36419214,63.88015304,57.12296683,34.78937795,85.05649592,45.55453488,28.28115884,40.90461561,4.768762853,51.83391918,59.76923388,84.6715726,42.11678742,4.00101546,65.62988715,39.66173198,3.631008281,47.17409862,43.11468822,171.1703018,117.5449092,57.90209994,176.0799238,88.00914838,197.57765,23.51587801,29.91191369,26.12564437
16.2,106.1888113,31.81238831,119.1209375,159.7556296,81.80841295,1.741274584,24.19039787,56.35121812,38.02985887,13.29564361,191.2688762,174.5793634,14.08308411,432.7530182,85.41800432,89.02344459,499.9104209,173.8007506,314.8273332,493.0010488,-8.605544887,19.62948465,73.92809713,68.38631799,45.3122035,86.2125322,63.88479511,43.25767969,62.64052328,4.505142488,56.30495033,70.7896798,107.3590557,65.45532342,3.856526093,85.99043787,51.98590764,4.746194548,60.02275585,58.66863162,183.0718974,168.8341161,81.53600794,154.3278991,102.7573807,204.7690027,32.96973698,34.94344524,37.05287832
16.4,134.3822102,38.55088412,145.9675512,181.1078023,97.41664355,12.198831,29.49965134,57.61613697,48.52809872,21.1582633,220.3051281,177.9739726,21.85673727,431.3430421,100.6547895,123.4640784,596.8121791,192.0905105,359.7686123,444.8750448,-8.507134023,24.48121913,76.86901621,69.47227022,57.46766747,75.88280203,85.46405669,61.55915136,92.42578801,3.459012313,51.1854791,80.80548825,120.586924,94.98626451,4.246671532,101.4143889,65.16988675,6.252968267,76.40898554,74.7701561,170.9815911,214.3116041,106.0754803,117.7470469,117.5464629,195.0891758,38.70954284,35.73027007,52.17977365
16.6,165.7711648,44.15863929,172.5138815,188.947312,114.5384839,23.86757658,33.98646965,54.18446704,58.90103764,25.84084032,218.2927391,154.7149259,31.59739376,367.2494018,101.7659946,150.849512,666.3640746,178.3166743,356.0340973,341.5065552,-10.01117299,21.19892764,69.8091938,60.14723336,68.17191801,57.64986566,107.2618256,76.41045933,123.5967105,3.077196374,40.18536695,86.90516256,114.8667676,128.6470656,5.307826783,105.7770575,80.60944062,6.995775528,96.65350879,82.79478018,135.5737546,239.5762395,118.9139825,79.59739204,125.701037,171.2274293,38.67460559,30.52635054,73.59525486
16.7,204.5479911,46.59773446,186.6720703,176.4257859,130.9157825,35.90361399,34.33024332,45.66450852,66.56450023,24.27644018,181.6303566,114.272346,41.54271829,268.5911378,88.60304649,158.5808786,683.88442,136.9659068,299.3000776,225.3664409,-12.54484026,13.08896957,54.18481403,44.45230554,71.94734195,38.56241361,123.6148491,80.64829442,146.0348288,4.000273775,28.16050951,85.53697135,89.98406371,156.8221945,6.42929813,98.07279608,94.82087928,5.932402074,116.1107553,75.28877266,90.60687868,242.2163569,110.9296448,49.51844867,121.0023933,139.0286399,33.34730775,20.30198764,99.41690445
16.9,245.1007419,43.57563133,177.2234316,144.4778918,137.1307057,48.17685646,28.58875458,33.39694487,67.7049812,17.57938263,127.1023845,73.12725143,47.6671673,178.3827945,66.96824603,143.2195114,639.7187549,87.87773724,212.6880805,137.0890784,-15.06544956,11.38965269,35.14798226,28.137621,65.16473589,23.44177049,127.859305,71.93174811,153.0891221,5.397841341,17.40913307,75.49841417,57.08703077,165.3412625,8.100134148,82.02829045,99.29966769,3.833962045,125.6045501,54.1888064,51.85304492,228.5762802,85.01763427,29.95872615,103.4125051,105.4665891,24.57235193,8.811791244,120.837588
17.1,267.8040267,35.30454247,144.8780992,103.9551919,125.1321148,59.15410588,18.35988902,20.62588869,60.50813421,9.767084788,77.8863561,43.11665511,45.99020109,119.9015992,43.89513508,111.1574677,543.1863952,49.41102251,129.2823393,84.19769106,-16.75020423,15.37038198,18.33216025,15.40739841,49.88199294,13.85948159,116.5210029,54.31044787,145.7639224,6.819041016,8.586868243,58.38049305,29.35483922,146.306676,12.14483578,62.54726635,88.08582694,1.78250715,118.0001465,30.03837571,26.52658289,202.6973639,53.65831698,18.5629431,79.71187433,77.40555829,14.23852048,-0.104580986,125.6093881
17.2,254.2881235,24.91376177,102.4809482,67.69714398,97.04559424,62.97791151,8.229432048,10.44768567,47.11472781,3.983749459,46.51385977,25.39193138,36.42436336,87.20457824,25.27420763,74.86512007,412.3827813,27.44155857,70.98380912,54.5769747,-17.42142181,20.6818382,6.787332382,7.094987133,32.35967397,8.222240387,92.15889563,34.8701535,129.8034081,8.481413524,2.172664352,38.42558276,12.83759458,106.0036504,18.75756532,43.45023017,64.4892874,0.123939299,94.91613882,13.34154525,12.77883268,164.134187,28.69417378,12.06348383,58.00392199,59.47955178,4.091676758,-5.218800771,106.7190794
17.4,204.9784686,15.84602191,64.3937335,41.99161091,63.97562392,55.42867209,0.914851459,4.160981032,32.01280118,0.780650628,30.69720634,15.10980032,23.24096309,63.88587143,12.74799244,43.70563088,273.4811031,16.38445423,35.72546633,35.87926684,-17.3103162,5.305400907,0.585919008,2.727682867,18.3056826,4.835861128,64.55946383,18.8660232,109.5006251,10.73354691,-1.691642656,21.37145669,5.334216748,63.69183354,24.87751341,27.47568965,38.49724565,-0.89093825,66.0072998,4.905748527,5.625006974,117.5394307,13.86435577,8.361372888,42.45650694,52.1665098,-4.25494705,-7.543664791,74.80396285
17.6,140.8950846,9.638771375,37.51645926,26.15145041,36.88122366,38.04219527,-3.683596479,1.338738184,18.98581609,-0.762462446,21.87763056,8.492766227,11.50802692,43.71272122,5.759130181,21.51708189,160.3956682,10.31737172,16.77767933,23.87370554,-16.60641433,-29.58538095,-1.739944648,0.916630632,9.447983702,2.987384472,41.02208835,7.982181833,86.47211988,13.80592402,-3.110131943,10.32007368,1.962498765,31.45284017,28.36379014,16.05124571,18.6944066,-1.329682928,41.42674317,1.217714757,1.661886062,75.95218119,6.29682229,6.360474853,32.37653694,51.92535201,-8.37335881,-8.40077981,44.32132244
17.8,86.2221021,5.907800314,21.14430407,16.98193021,19.91975814,17.27059913,-6.414514026,0.547891827,9.671612867,-1.434895413,14.51356969,4.150161408,3.748281381,27.05235635,2.541872254,8.514493854,98.31499958,6.358987263,14.06940665,16.56324263,-15.48056927,-51.61639595,-1.976228736,0.507812934,4.537883351,2.312868062,24.60018089,1.749319624,63.18006341,17.7400824,-3.18397797,5.144708557,0.064160459,12.07917735,29.57816216,9.267860152,7.322168093,-1.357842112,25.38865115,-0.601680926,-0.490181766,51.16862392,2.667225385,5.0790456,25.64503194,54.14967796,-8.100708089,-8.28368768,24.01859007
18,51.43191413,3.490080096,11.72891691,11.76451326,10.9581663,-0.093111784,-8.256057452,0.931111399,3.929712417,-1.77378672,7.770364392,1.794226547,-0.542641807,14.78626517,1.470796666,2.756572283,78.44648741,3.836052432,19.61954416,11.76927802,-13.90821563,-69.08336259,-1.531678433,0.788107683,1.966468978,2.444677363,14.68344742,-1.215375873,43.85018088,22.39590923,-2.796843776,3.500346005,-1.098294965,2.099760214,29.48948452,6.116511545,1.961514379,-1.26207873,16.29933172,-1.453884983,-1.326708137,43.44204463,0.760921292,4.019360544,20.78487493,55.43632402,-5.678383542,-7.367071976,13.0264919
18.1,32.62959967,1.948352193,6.549528028,8.915803974,6.16473358,-11.20325481,-9.400659,2.13015835,0.694869351,-2.121238298,2.763855445,0.710204127,-2.965901081,7.588667385,1.089862698,1.298524128,68.88530388,2.301053827,20.78522011,8.134832367,-11.97070107,-52.55768191,-1.408223525,0.970909387,0.557170476,3.258344915,9.526873675,-2.302721878,31.59677969,27.67376266,-2.454458875,3.255644545,-1.800941104,-2.589394834,28.14086551,5.140428031,-0.441845978,-1.218374167,10.80883587,-1.591097026,-1.272711903,44.231011,-0.121672491,3.001567428,17.61188749,54.17330132,-3.022594662,-6.088202062,7.34055505
18.3,22.14549909,1.370481279,4.108977023,7.205072197,3.258394978,-17.01919631,-10.10697509,2.792661606,-1.118274357,-2.385579725,-0.10164029,0.1327989,-4.572775123,3.957020604,0.789746704,1.660929243,50.45274881,1.353114338,13.64904652,5.341495679,-10.09069722,-1.221097748,-1.751812787,0.771162074,-0.170861648,4.066845411,7.590226438,-2.321563725,26.07822317,33.30779944,-2.434912058,3.268850369,-2.288719363,-4.500744465,25.03138945,5.100050773,-1.678539108,-1.179632226,6.910337228,-1.293929067,-0.775202208,44.84122562,-0.585045418,2.058100503,16.04061702,50.26872408,-0.850752205,-4.952888818,4.162514388
18.5,14.93894946,1.350225716,3.384964645,5.745384096,1.387158697,-19.72267195,-10.60879879,1.744003089,-2.010656782,-2.552664455,-1.396319865,-0.171725983,-5.728062506,1.789047106,1.14447461,1.80965034,28.7290921,0.734201975,5.280723828,4.027381269,-8.400981121,74.55390381,-2.24270901,0.30556922,-0.497347125,4.772197128,7.242212199,-1.691152103,24.15256279,39.52282571,-2.303833722,3.250306313,-2.512224422,-4.998745492,20.35130816,5.118771447,-2.346598345,-1.16110428,4.126445309,-0.686950036,-0.351910565,41.96336371,-1.102340791,1.261853603,15.38713364,44.66640301,1.272462337,-4.157956569,2.630262967
18.7,9.386416855,1.17932407,3.417821886,4.231823868,0.284451956,-20.88905473,-10.83405191,1.77147216,-2.317807082,-2.641926076,-1.935169766,-0.11860798,-6.519338932,0.191699433,1.538297254,0.952822721,11.15822221,0.34389013,2.285299544,3.405245039,-6.594602626,149.0153514,-2.723520064,-0.107640432,-0.697920535,5.743643031,6.92451789,-0.869149205,22.73585389,47.00620383,-1.691243669,3.298977592,-2.394962584,-5.013771644,15.21376002,4.697723867,-2.575778085,-1.086009802,2.368066549,-0.038983369,-0.116447333,36.08634839,-1.617382578,0.799668242,14.99979869,38.64881611,3.746315373,-3.523594466,2.293259615
18.9,5.516077084,0.653470589,3.534131437,2.905430752,-0.358869793,-20.94823423,-11.39609245,5.037995382,-2.424777192,-2.621882316,-2.195018881,0.173042207,-6.906294601,-0.848611431,0.800310879,-0.651078924,-1.266992989,0.092891724,0.944595866,2.480192841,-4.586050194,167.7143653,-2.973046813,-0.535362698,-0.881193302,6.796876552,6.105461445,-0.291279646,20.43727147,55.03890902,-1.441077835,3.371673776,-2.310661584,-5.1607409,11.13072942,3.8246537,-2.52864829,-0.944220914,1.29815423,0.535746303,0.125588161,29.49897235,-2.10195483,0.59507272,14.68258814,33.2042218,5.907442938,-2.769602136,2.397098949
19,3.649245465,0.339812951,3.771781644,1.997062551,-0.822279298,-20.34461543,-11.33188005,8.794712321,-2.65529445,-2.699060821,-2.504104695,0.407013789,-6.914140065,-1.537914258,-0.854218715,-1.967741729,-9.997928896,0.241742295,0.48426311,1.205532186,-2.515457618,133.5316732,-3.1559127,-0.963555194,-1.058960212,8.134221323,5.477564583,-0.10926722,17.52664677,60.44080199,-1.986575404,3.456287963,-2.44142477,-5.396946648,9.11120832,2.680467017,-2.095137399,-0.699039995,0.510574174,1.035582421,0.469023606,24.05375007,-2.3182742,0.773442615,14.83800149,28.83968619,8.457534463,-1.907441559,2.601927308
19.2,2.677408887,0.449484284,4.451700266,1.322602082,-1.239332634,-19.48037546,-10.21247007,8.794296511,-2.994008791,-2.827494903,-2.829443718,0.227032806,-6.827663509,-1.992171048,-1.385954733,-2.365307564,-16.49339406,0.899052032,1.445679683,0.159841558,-0.548388906,57.25132241,-3.097399651,-1.167358684,-1.064838608,9.570523178,4.965397172,0.43168124,15.16117088,60.13027818,-3.661351205,3.498916317,-2.679548449,-5.29784894,9.030632502,1.614783491,-1.44980223,-0.386870385,-0.1698827,1.323560245,0.828568031,20.52135389,-2.104279515,1.02087879,16.0864988,25.81932383,11.67365314,-1.067052424,3.002903009
19.4,1.76819509,0.464385936,5.598598593,0.848216985,-1.558979931,-18.06104421,-9.377524903,5.441845044,-3.270888777,-2.960323407,-2.955346755,-0.440293492,-6.494648693,-2.166835727,-1.508167224,-2.048904681,-21.11659736,1.482611243,2.681928702,-0.444086597,1.361412739,-2.411520679,-2.639344304,-1.114522301,-0.812770537,10.59744708,4.18694981,1.725373631,13.89084863,53.29193989,-4.550593016,3.451023931,-2.746892363,-4.931084278,9.689573853,0.814657329,-0.934975621,0.127359695,-0.63236743,1.492409237,1.169826527,18.6944571,-1.61753584,1.156915702,18.15807968,24.18693041,14.81743213,-0.148772561,3.737731783
19.6,0.007138873,0.547964736,7.017012132,0.701858712,-1.484689003,-16.41427814,-9.655606838,3.478603623,-3.41860046,-2.956665561,-2.994432156,-1.271394623,-5.842296204,-2.212983859,-0.612113128,-1.567161943,-22.81098294,1.715725115,4.551018389,-1.040394968,3.5381933,-18.58960301,-2.19077932,-1.14328448,-0.460072692,11.25726768,3.048372943,3.09103781,13.66470344,43.00319292,-6.531958788,3.137545933,-2.572908233,-4.456774571,11.2172453,0.209784142,-0.623680209,0.912323637,-0.796105918,1.780507363,1.501451779,18.23999916,-1.107609961,0.88683972,20.49546422,23.71052002,19.23081204,0.75352733,4.56484326
19.8,-1.742222979,0.762739177,8.627410933,0.772970122,-1.324196659,-14.59361844,-10.52400521,2.553190653,-3.347044151,-2.719374088,-3.010371735,-2.211236383,-4.96682301,-2.245495411,1.457949436,-1.414088555,-21.2985683,1.701622429,6.277992582,-1.616535037,5.437769585,-59.84583608,-1.730010334,-1.510594443,-0.076042139,11.63023742,1.796716658,4.475557934,14.33687995,34.09385882,-6.155677716,2.298791676,-2.277903206,-3.896406625,13.52790698,-0.230882462,-0.474158357,2.024483516,-0.703788016,1.998124405,1.497158986,18.65159496,-0.646747493,0.317815453,22.56426718,24.35528924,19.69225321,1.37188354,5.294326532
20,-2.140487164,1.051521195,10.20385116,0.611292045,-1.329440036,-12.73943926,-10.57219724,2.044965331,-3.156184939,-2.552234919,-3.061063114,-3.064082084,-4.119522856,-2.121050779,2.095496756,-1.415443661,-18.88895786,1.401548656,6.828115598,-2.27739747,6.706049755,-103.7696619,-1.375479405,-2.119234525,0.102102598,11.85355969,0.818913424,6.124206758,15.23474427,28.88999762,-3.360142312,1.225148436,-1.954798,-3.24582682,16.36372402,-0.560824817,-0.256839657,3.337580294,-0.413509654,1.930315529,0.760486817,19.2217639,-0.158407308,-0.235883571,23.84596911,26.07664619,22.50028813,1.500139304,6.183651577
20.2,1.27376932,1.028971939,11.23151684,0.223698747,-1.83183142,-10.68098648,-9.748602068,1.001290133,-3.247467573,-2.417371237,-3.245481394,-3.828328372,-3.41547763,-1.925103653,0.185567355,-1.673803603,-17.57267936,0.591666645,5.525742542,-2.669790576,7.083393559,-111.0361255,-1.379524433,-2.377701625,0.179662874,12.54177108,0.230799944,6.880605904,15.77615936,26.87332226,-1.285214215,0.267029271,-1.590540578,-2.431267243,19.20726806,-0.7621532,0.035645753,4.187972968,-0.087705829,1.472244104,-0.489564063,19.07117169,0.282770143,-0.509918393,24.49449601,27.98703403,28.00833196,1.280240597,7.333718892
20.4,5.966365174,0.56007159,11.38290916,-0.148466758,-2.118646179,-8.144912325,-8.926863173,-0.164262858,-3.367041859,-2.0882522,-3.386414063,-4.648022515,-3.032358777,-2.047550534,-2.462199668,-2.147314683,-18.0436507,-0.296166049,3.265848851,-3.384054435,6.355875512,-81.17123638,-1.258274423,-2.67600858,0.375623685,13.54552921,-0.101095427,6.156913542,15.70232648,26.97792235,-2.296472084,-0.594925646,-1.404577623,-2.046513743,21.76681151,-0.846827367,0.24735949,4.624009537,0.136685212,0.983504243,-1.642230782,17.78601174,0.43521475,-0.869090773,24.87428113,28.43451308,30.82994791,0.910720837,8.498925573
20.6,7.768170903,0.126676084,10.46653669,-0.429306867,-1.235871534,-5.105351943,-8.038960097,-0.943310787,-2.91758845,-1.845268694,-3.365270237,-5.371473683,-3.028301154,-3.232044223,-2.88885916,-3.383803911,-20.77738323,-1.102211697,1.333884675,-4.452430441,4.949161737,-46.59109627,-1.536127957,-3.364012256,0.491462862,14.73507131,-0.351439252,4.158246979,15.09024675,28.67492695,-5.338828934,-1.3644341,-1.265154293,-2.431346288,24.13012156,-0.868125557,0.403749718,4.714606732,0.160928582,0.29737822,-2.313125746,15.87792907,0.245365388,-1.209186066,25.61970258,26.13469548,27.17543864,0.511782523,9.35235061
20.8,4.772665056,-0.333013369,8.078759251,-0.767333236,-0.154715178,-1.701276503,-7.142486873,-2.029286412,-2.178863968,-1.569375414,-2.850015111,-6.065438212,-3.346191634,-3.960070814,-3.361949489,-4.958055122,-25.10588527,-2.032586442,-0.366685806,-5.50814565,3.698212418,-53.56806198,-2.051451828,-4.264156199,0.325162192,16.28405644,-0.570152489,2.330601717,14.53966072,31.54335811,-7.311011452,-2.240374542,-0.762892492,-3.474142358,26.39428598,-0.717963747,0.43351005,4.041906664,-0.111415407,-0.647444599,-2.490906959,14.10555162,-0.236295412,-1.476020097,27.16418624,21.90845483,18.90779074,0.163529456,9.512222891
20.9,0.491363346,-0.725819309,4.196233182,-1.536711861,-0.054115996,1.661461803,-6.050873028,-2.496471715,-2.184326552,-1.154130316,-2.203393081,-6.722736088,-3.736762009,-3.804290246,-4.164388888,-6.56994882,-30.39021943,-2.908063764,-0.627553483,-6.668886002,2.86336208,-27.83573217,-2.238226128,-5.105277958,-0.089404552,17.85158755,-0.882330945,1.423981346,14.72481298,35.39125503,-6.257488371,-3.128372994,0.16380021,-4.983490938,28.8067492,-0.567351052,0.50952724,2.644632996,-0.492909303,-1.496632899,-2.363967498,12.61017861,-0.693166135,-1.340323745,29.21675069,17.82058076,11.79470783,0.052321468,9.278949102
